Tick,Throttle,Speed,Current,Voltage
6481,0, 0, 400, 52487
6787,0, 0, 400, 52484
6837,0, 0, 400, 52484
6887,0, 0, 400, 52485
6937,0, 0, 400, 52485
6987,0, 0, 400, 52485
7037,0, 0, 400, 52485
7087,0, 0, 400, 52485
7137,0, 0, 400, 52485
7187,0, 0, 400, 52485
7237,0, 0, 400, 52485
7287,0, 0, 400, 52485
7337,0, 0, 400, 52485
7387,0, 0, 400, 52485
7437,0, 0, 400, 52485
7487,0, 0, 400, 52485
7537,0, 0, 400, 52485
7587,0, 0, 400, 52485
7637,0, 0, 400, 52485
7687,0, 0, 400, 52485
7737,0, 0, 400, 52486
7914,0, 0, 400, 52486
8006,0, 0, 400, 52486
8056,0, 0, 400, 52486
8106,0, 0, 400, 52486
8156,0, 0, 400, 52486
8206,0, 0, 400, 52486
8256,0, 0, 400, 52486
8306,0, 0, 356, 52486
8356,0, 0, 356, 52486
8406,0, 0, 356, 52486
8456,0, 0, 356, 52486
8506,0, 0, 356, 52504
8556,0, 0, 356, 52504
8606,0, 0, 356, 52504
8656,0, 0, 356, 52504
8706,0, 0, 340, 52504
8756,0, 0, 340, 52504
8806,0, 0, 340, 52504
8856,0, 0, 340, 52504
8906,0, 0, 340, 52496
9042,0, 0, 340, 52496
9092,0, 0, 340, 52496
9142,0, 0, 374, 52496
9192,0, 0, 374, 52496
9285,0, 0, 374, 52496
9335,0, 0, 374, 52503
9385,0, 0, 374, 52503
9435,0, 0, 374, 52503
9485,0, 0, 374, 52503
9535,0, 0, 380, 52503
9585,0, 0, 380, 52503
9635,0, 0, 380, 52503
9685,0, 0, 380, 52503
9735,0, 0, 380, 52505
9785,0, 0, 380, 52505
9835,0, 0, 380, 52505
9885,0, 0, 380, 52505
9935,0, 0, 386, 52505
9985,0, 0, 386, 52505
10035,0, 0, 386, 52505
10171,0, 0, 386, 52503
10221,0, 0, 386, 52503
10271,0, 0, 386, 52503
10321,0, 0, 345, 52503
10371,0, 0, 345, 52503
10421,0, 0, 345, 52503
10471,0, 0, 345, 52503
10564,0, 0, 345, 52498
10614,0, 0, 345, 52498
10664,0, 0, 345, 52498
10714,0, 0, 353, 52498
10764,0, 0, 353, 52498
10814,0, 0, 353, 52498
10864,0, 0, 353, 52498
10914,0, 0, 353, 52499
10964,0, 0, 353, 52499
11014,0, 0, 353, 52499
11064,0, 0, 353, 52499
11114,0, 0, 352, 52499
11164,0, 0, 352, 52499
11300,0, 0, 352, 52499
11350,0, 0, 352, 52499
11400,0, 0, 352, 52499
11450,0, 0, 352, 52499
11500,0, 0, 352, 52499
11550,0, 0, 353, 52499
11600,0, 0, 353, 52499
11650,0, 0, 353, 52499
11700,0, 0, 353, 52499
11750,0, 0, 353, 52497
11843,0, 0, 353, 52497
11893,0, 0, 353, 52497
11943,0, 0, 354, 52497
11993,0, 0, 354, 52497
12043,0, 0, 354, 52497
12093,0, 0, 354, 52497
12143,0, 0, 354, 52494
12193,0, 0, 354, 52494
12243,0, 0, 354, 52494
12293,0, 0, 354, 52494
12429,0, 0, 354, 52494
12479,0, 0, 354, 52494
12529,0, 0, 354, 52493
12579,0, 0, 354, 52493
12629,0, 0, 354, 52493
12679,0, 0, 354, 52493
12729,0, 0, 356, 52493
12779,0, 0, 356, 52493
12829,0, 0, 356, 52493
12879,0, 0, 356, 52493
12929,0, 0, 356, 52490
12979,0, 0, 356, 52490
13072,0, 0, 356, 52490
13122,0, 0, 356, 52490
13172,0, 0, 356, 52490
13222,0, 0, 356, 52490
13272,0, 0, 356, 52490
13322,0, 0, 356, 52490
13372,0, 0, 356, 52490
13422,0, 0, 356, 52490
13558,0, 0, 356, 52490
13608,0, 0, 356, 52490
13658,0, 0, 356, 52490
13708,0, 0, 356, 52490
13758,0, 0, 356, 52491
13808,0, 0, 356, 52491
13858,0, 0, 356, 52491
13908,0, 0, 356, 52491
13958,0, 0, 357, 52491
14008,0, 0, 357, 52491
14058,0, 0, 357, 52491
14108,0, 0, 357, 52491
14158,0, 0, 357, 52489
14208,0, 0, 357, 52489
14301,0, 0, 357, 52489
14351,0, 0, 358, 52489
14401,0, 0, 358, 52489
14451,0, 0, 358, 52489
14501,0, 0, 358, 52489
14551,0, 0, 358, 52496
14687,0, 0, 358, 52496
14737,0, 0, 341, 52496
14787,0, 0, 341, 52496
14837,0, 0, 341, 52496
14887,0, 0, 341, 52496
14937,0, 0, 341, 52492
14987,0, 0, 341, 52492
15037,0, 0, 341, 52492
15087,0, 0, 341, 52492
15137,0, 0, 353, 52492
15187,0, 0, 353, 52492
15237,0, 0, 353, 52492
15287,0, 0, 353, 52492
15337,0, 0, 353, 52491
15387,0, 0, 353, 52491
15437,0, 0, 353, 52491
15530,0, 0, 352, 52491
15580,0, 0, 352, 52491
15630,0, 0, 352, 52491
15680,0, 0, 352, 52491
15815,0, 0, 352, 52486
15865,0, 0, 352, 52486
15915,0, 0, 352, 52486
15965,0, 0, 350, 52486
16015,0, 0, 350, 52486
16065,0, 0, 350, 52486
16115,0, 0, 350, 52486
16165,0, 0, 350, 52485
16215,0, 0, 350, 52485
16265,0, 0, 350, 52485
16315,0, 0, 350, 52485
16365,0, 0, 354, 52485
16415,0, 0, 354, 52485
16465,0, 0, 354, 52485
16515,0, 0, 354, 52485
16565,0, 0, 354, 52492
16615,0, 0, 354, 52492
16665,0, 0, 354, 52492
16715,0, 0, 354, 52492
16807,0, 0, 355, 52492
16942,0, 0, 355, 52485
16992,0, 0, 355, 52485
17042,0, 0, 355, 52485
17092,0, 0, 355, 52485
17142,0, 0, 353, 52485
17192,0, 0, 353, 52485
17242,0, 0, 353, 52485
17292,0, 0, 353, 52485
17342,0, 0, 353, 52488
17392,0, 0, 353, 52488
17442,0, 0, 353, 52488
17492,0, 0, 353, 52488
17542,0, 0, 354, 52488
17592,0, 0, 354, 52488
17642,0, 0, 354, 52488
17692,0, 0, 354, 52488
17742,0, 0, 354, 52487
17792,0, 0, 354, 52487
17842,0, 0, 354, 52487
17892,0, 0, 354, 52487
18027,0, 0, 353, 52487
18119,0, 0, 353, 52487
18169,0, 0, 353, 52486
18219,0, 0, 353, 52486
18269,0, 0, 353, 52486
18319,0, 0, 353, 52486
18369,0, 0, 356, 52486
18419,0, 0, 356, 52486
18469,0, 0, 356, 52486
18519,0, 0, 356, 52486
18569,0, 0, 356, 52486
18619,0, 0, 356, 52486
18669,0, 0, 356, 52486
18719,0, 0, 356, 52486
18769,0, 0, 355, 52486
18819,0, 0, 355, 52486
18869,0, 0, 355, 52486
18919,0, 0, 355, 52486
18969,0, 0, 355, 52483
19019,0, 0, 355, 52483
19155,0, 0, 354, 52483
19205,0, 0, 354, 52483
19255,0, 0, 354, 52483
19348,0, 0, 354, 52483
19398,0, 0, 354, 52485
19448,0, 0, 354, 52485
19498,0, 0, 354, 52485
19548,0, 0, 354, 52485
19598,0, 0, 356, 52485
19648,0, 0, 356, 52485
19698,0, 0, 356, 52485
19748,0, 0, 356, 52485
19798,0, 0, 356, 52484
19848,0, 0, 356, 52484
19898,0, 0, 356, 52484
19948,0, 0, 356, 52484
19998,0, 0, 356, 52484
20048,0, 0, 356, 52484
20098,0, 0, 356, 52484
20148,0, 0, 356, 52484
20284,0, 0, 356, 52483
20334,0, 0, 356, 52483
20384,0, 0, 357, 52483
20434,0, 0, 357, 52483
20484,0, 0, 357, 52483
20577,0, 0, 357, 52484
20627,0, 0, 357, 52484
20677,0, 0, 357, 52484
20727,0, 0, 357, 52484
20777,0, 0, 357, 52484
20827,0, 0, 357, 52484
20877,0, 0, 357, 52484
20927,0, 0, 357, 52484
20977,0, 0, 357, 52484
21027,0, 0, 357, 52484
21077,0, 0, 357, 52484
21214,0, 0, 356, 52484
21264,0, 0, 356, 52484
21314,0, 0, 356, 52484
21364,0, 0, 356, 52483
21414,0, 0, 356, 52483
21464,0, 0, 356, 52483
21514,0, 0, 356, 52483
21564,0, 0, 355, 52483
21614,0, 0, 355, 52483
21664,0, 0, 355, 52483
21714,0, 0, 355, 52483
21764,0, 0, 355, 52481
21857,0, 0, 355, 52481
21907,0, 0, 355, 52481
21957,0, 0, 355, 52481
22007,0, 0, 358, 52481
22057,0, 0, 358, 52481
22107,0, 0, 358, 52481
22157,0, 0, 358, 52481
22207,0, 0, 358, 52482
22343,0, 0, 358, 52482
22393,0, 0, 357, 52482
22443,0, 0, 357, 52482
22493,0, 0, 357, 52482
22543,0, 0, 357, 52482
22593,0, 0, 357, 52481
22643,0, 0, 357, 52481
22693,0, 0, 357, 52481
22743,0, 0, 357, 52481
22793,0, 0, 356, 52481
22843,0, 0, 356, 52481
22893,0, 0, 356, 52481
22943,0, 0, 356, 52481
22993,0, 0, 356, 52482
23086,0, 0, 356, 52482
23136,0, 0, 356, 52482
23186,0, 0, 356, 52482
23236,0, 0, 356, 52482
23286,0, 0, 356, 52482
23336,0, 0, 356, 52482
23472,0, 0, 356, 52480
23522,0, 0, 356, 52480
23572,0, 0, 356, 52480
23622,0, 0, 356, 52480
23672,0, 0, 356, 52480
23722,0, 0, 356, 52480
23772,0, 0, 356, 52482
23822,0, 0, 356, 52482
23872,0, 0, 356, 52482
23922,0, 0, 356, 52482
23972,0, 0, 355, 52482
24022,0, 0, 355, 52482
24072,0, 0, 355, 52482
24122,0, 0, 355, 52482
24172,0, 0, 355, 52482
24222,0, 0, 355, 52479
24315,0, 0, 355, 52479
24365,0, 0, 355, 52479
24415,0, 0, 358, 52479
24465,0, 0, 358, 52479
24601,0, 0, 358, 52478
24651,0, 0, 358, 52478
24701,0, 0, 358, 52478
24751,0, 0, 358, 52478
24801,0, 0, 358, 52478
24851,0, 0, 358, 52478
24901,0, 0, 358, 52478
24951,0, 0, 358, 52478
25001,0, 0, 358, 52478
25051,0, 0, 358, 52478
25101,0, 0, 358, 52478
25151,0, 0, 358, 52478
25201,0, 0, 357, 52478
25251,0, 0, 357, 52478
25301,0, 0, 357, 52478
25351,0, 0, 357, 52478
25401,0, 0, 357, 52480
25451,0, 0, 357, 52480
25544,0, 0, 357, 52480
25594,0, 0, 357, 52480
25729,0, 0, 357, 52480
25779,0, 0, 357, 52480
25829,0, 0, 357, 52479
25879,0, 0, 357, 52479
25929,0, 0, 357, 52479
25979,0, 0, 357, 52479
26029,0, 0, 356, 52479
26079,0, 0, 356, 52479
26129,0, 0, 356, 52479
26179,0, 0, 356, 52479
26229,0, 0, 356, 52478
26279,0, 0, 356, 52478
26329,0, 0, 356, 52478
26379,0, 0, 356, 52478
26429,0, 0, 357, 52478
26479,0, 0, 357, 52478
26529,0, 0, 357, 52478
26579,0, 0, 357, 52478
26629,0, 0, 357, 52477
26679,0, 0, 357, 52477
26814,0, 0, 354, 52477
26906,0, 0, 354, 52477
26956,0, 0, 354, 52477
27006,0, 0, 354, 52475
27056,0, 0, 354, 52475
