Tick,Throttle,Speed,Current,Voltage
1233,0, 0, 89, 46487
1539,0, 0, 89, 46487
1589,0, 0, 89, 46487
1639,0, 0, 89, 46487
1689,0, 0, 89, 46486
1739,0, 0, 89, 46486
1789,0, 0, 89, 46486
1839,0, 0, 89, 46486
1889,0, 0, 90, 46486
1939,0, 0, 90, 46486
1989,0, 0, 90, 46486
2039,0, 0, 90, 46486
2089,0, 0, 90, 46487
2139,0, 0, 90, 46487
2189,0, 0, 90, 46487
2239,0, 0, 90, 46487
2289,0, 0, 91, 46487
2339,0, 0, 91, 46487
2389,0, 0, 91, 46487
2439,0, 0, 91, 46487
2489,0, 0, 91, 46487
2666,0, 0, 94, 46487
2716,0, 0, 94, 46487
2808,0, 0, 94, 46487
2858,0, 0, 94, 46487
2908,0, 0, 94, 46485
2958,0, 0, 94, 46485
3008,0, 0, 94, 46485
3058,0, 0, 94, 46485
3108,0, 0, 94, 46485
3158,0, 0, 94, 46485
3208,0, 0, 94, 46485
3258,0, 0, 94, 46485
3308,0, 0, 94, 46486
3358,0, 0, 94, 46486
3408,0, 0, 94, 46486
3458,0, 0, 94, 46486
3508,0, 0, 93, 46486
3558,0, 0, 93, 46486
3608,0, 0, 93, 46486
3658,0, 0, 93, 46486
3793,0, 0, 93, 46486
3843,0, 0, 93, 46486
3893,0, 0, 92, 46486
3943,0, 0, 92, 46486
3993,0, 0, 92, 46486
4043,0, 0, 92, 46486
4093,0, 0, 92, 46485
4186,0, 0, 92, 46485
4236,0, 0, 92, 46485
4286,0, 0, 93, 46485
4336,0, 0, 93, 46485
4386,0, 0, 93, 46485
4436,0, 0, 93, 46485
4486,0, 0, 93, 46458
4536,0, 0, 93, 46458
4586,0, 0, 93, 46458
4636,0, 0, 93, 46458
4686,0, 0, 177, 46458
4736,0, 0, 177, 46458
4786,0, 0, 177, 46458
4921,0, 0, 177, 46470
4971,0, 0, 177, 46470
5021,0, 0, 177, 46470
5071,0, 0, 177, 46470
5121,0, 0, 175, 46470
5171,0, 0, 175, 46470
5221,0, 0, 175, 46470
5271,0, 0, 175, 46470
5321,0, 0, 175, 46470
5371,0, 0, 175, 46470
