Tick,Throttle,Speed,Current,Voltage
6834,574, 14773, 963, 52158
7140,574, 14773, 959, 52155
7190,574, 14773, 959, 52155
7240,777, 14773, 959, 52155
7290,777, 14773, 959, 52161
7340,777, 14773, 959, 52161
7390,777, 14773, 959, 52161
7440,777, 14773, 959, 52161
7490,777, 14773, 815, 52161
7540,777, 14773, 815, 52161
7590,777, 14773, 815, 52161
7640,777, 14773, 815, 52161
7690,777, 14773, 815, 52161
7740,777, 14773, 815, 52163
7790,777, 14773, 815, 52163
7840,777, 14773, 815, 52163
7890,777, 14773, 815, 52163
7940,777, 14773, 792, 52163
8032,782, 13996, 792, 52163
8082,782, 13996, 792, 52163
8132,782, 13996, 792, 52165
8309,782, 13996, 778, 52165
8359,782, 13996, 778, 52165
8409,782, 13996, 778, 52165
8459,782, 13996, 778, 52165
8509,782, 13996, 778, 52170
8559,782, 13996, 778, 52170
8609,782, 13996, 778, 52170
8659,782, 13996, 778, 52170
8709,782, 13996, 798, 52170
8759,782, 13996, 798, 52170
8809,782, 13996, 798, 52170
8859,775, 13996, 798, 52170
8909,775, 13996, 798, 52170
8959,775, 13996, 798, 52170
9009,775, 13996, 798, 52170
9102,775, 13996, 822, 52170
9152,775, 13996, 822, 52170
9202,775, 13996, 822, 52170
9252,775, 13996, 822, 52170
9302,775, 13996, 822, 52175
9438,775, 13996, 822, 52175
9488,775, 13996, 822, 52175
9538,775, 13996, 818, 52175
9588,775, 13996, 818, 52175
9638,782, 13996, 818, 52175
9688,782, 13996, 818, 52175
9738,782, 13996, 818, 52180
9788,782, 13996, 818, 52180
9838,782, 13996, 818, 52180
9888,782, 13996, 818, 52180
9938,782, 13996, 818, 52180
9988,782, 13996, 818, 52180
10038,782, 13218, 818, 52180
10131,782, 13218, 818, 52175
10181,782, 13218, 818, 52175
10231,782, 13218, 818, 52175
10281,782, 13218, 818, 52175
10331,782, 13218, 806, 52175
10381,782, 13218, 806, 52175
10431,780, 13218, 806, 52175
10567,780, 13218, 806, 52177
10617,780, 13218, 806, 52177
10667,780, 13218, 806, 52177
10717,780, 13218, 827, 52177
10767,780, 13218, 827, 52177
10817,780, 13218, 827, 52177
10867,780, 13218, 827, 52177
10917,780, 13218, 827, 52185
10967,780, 13218, 827, 52185
11017,780, 13218, 827, 52185
11067,780, 13218, 827, 52185
11160,780, 13218, 789, 52185
11210,780, 13218, 789, 52185
11260,783, 13218, 789, 52185
11310,783, 13218, 789, 52185
11360,783, 13218, 789, 52185
11410,783, 13218, 789, 52185
11460,783, 13218, 789, 52185
11510,783, 13218, 964, 52185
11560,783, 13218, 964, 52185
11696,783, 13218, 964, 52185
11746,783, 13218, 964, 52189
11796,783, 13218, 964, 52189
11846,783, 13218, 964, 52189
11896,783, 13218, 964, 52189
11946,783, 13218, 967, 52189
11996,783, 13218, 967, 52189
12046,912, 12441, 967, 52189
12139,912, 12441, 967, 52188
12189,912, 12441, 967, 52188
12239,912, 12441, 967, 52188
