Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.43  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Pulse,Off
TempUnit,C
Sampling interval,20ms
Total data points,20623     
Trigger,0         
Start time,2025-08-17,12:28:28
End time,2025-08-17,12:35:20
Trigger time,2025-08-17,12:28:28
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH5," CH 5","M",DC,2V,,Off,+50.00,-50.00,[A],28,16,2,0
CH6," CH 6","M",DC,100V,,Off,+50.00,-50.00,[V],5,23,30,0
CH,Input,Slope,Filter,Span,,Unit,Color,,,Line Width
Pulse1,COUNT,L,,500000,0,[C],28,5,6,0
Pulse2,OFF,H,,500000,0,[],0,13,23,0
Pulse3,OFF,H,,500000,0,[],9,22,8,0
Pulse4,OFF,H,,500000,0,[],21,0,21,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH5,CH6,Pulse1,Alarm1-10,AlarmLogic/Pulse,AlarmOut
      4987,2025/08/17 12:30:07,720,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      4988,2025/08/17 12:30:07,740,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      4989,2025/08/17 12:30:07,760,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      4990,2025/08/17 12:30:07,780,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      4991,2025/08/17 12:30:07,800,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      4992,2025/08/17 12:30:07,820,+  0.50,+ 51.21,        0,LLLLLLLLLL,LLLL,LLLL
      4993,2025/08/17 12:30:07,840,+  0.51,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      4994,2025/08/17 12:30:07,860,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      4995,2025/08/17 12:30:07,880,+  0.51,+ 51.21,        0,LLLLLLLLLL,LLLL,LLLL
      4996,2025/08/17 12:30:07,900,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      4997,2025/08/17 12:30:07,920,+  0.51,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      4998,2025/08/17 12:30:07,940,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      4999,2025/08/17 12:30:07,960,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5000,2025/08/17 12:30:07,980,+  0.51,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5001,2025/08/17 12:30:08,  0,+  0.50,+ 51.19,        0,LLLLLLLLLL,LLLL,LLLL
      5002,2025/08/17 12:30:08, 20,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5003,2025/08/17 12:30:08, 40,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5004,2025/08/17 12:30:08, 60,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5005,2025/08/17 12:30:08, 80,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5006,2025/08/17 12:30:08,100,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5007,2025/08/17 12:30:08,120,+  0.51,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5008,2025/08/17 12:30:08,140,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5009,2025/08/17 12:30:08,160,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5010,2025/08/17 12:30:08,180,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5011,2025/08/17 12:30:08,200,+  0.51,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5012,2025/08/17 12:30:08,220,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5013,2025/08/17 12:30:08,240,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5014,2025/08/17 12:30:08,260,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5015,2025/08/17 12:30:08,280,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5016,2025/08/17 12:30:08,300,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5017,2025/08/17 12:30:08,320,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5018,2025/08/17 12:30:08,340,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5019,2025/08/17 12:30:08,360,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5020,2025/08/17 12:30:08,380,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5021,2025/08/17 12:30:08,400,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5022,2025/08/17 12:30:08,420,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5023,2025/08/17 12:30:08,440,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5024,2025/08/17 12:30:08,460,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5025,2025/08/17 12:30:08,480,+  0.50,+ 51.21,        0,LLLLLLLLLL,LLLL,LLLL
      5026,2025/08/17 12:30:08,500,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5027,2025/08/17 12:30:08,520,+  0.51,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5028,2025/08/17 12:30:08,540,+  0.52,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5029,2025/08/17 12:30:08,560,+  0.51,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5030,2025/08/17 12:30:08,580,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5031,2025/08/17 12:30:08,600,+  0.51,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5032,2025/08/17 12:30:08,620,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5033,2025/08/17 12:30:08,640,+  0.50,+ 51.20,        0,LLLLLLLLLL,LLLL,LLLL
      5034,2025/08/17 12:30:08,660,+  0.54,+ 51.19,        0,LLLLLLLLLL,LLLL,LLLL
      5035,2025/08/17 12:30:08,680,+  0.58,+ 51.19,        0,LLLLLLLLLL,LLLL,LLLL
      5036,2025/08/17 12:30:08,700,+  0.59,+ 51.18,        0,LLLLLLLLLL,LLLL,LLLL
      5037,2025/08/17 12:30:08,720,+  0.61,+ 51.18,        0,LLLLLLLLLL,LLLL,LLLL
      5038,2025/08/17 12:30:08,740,+  0.62,+ 51.18,        0,LLLLLLLLLL,LLLL,LLLL
      5039,2025/08/17 12:30:08,760,+  0.62,+ 51.18,        0,LLLLLLLLLL,LLLL,LLLL
      5040,2025/08/17 12:30:08,780,+  0.62,+ 51.18,        0,LLLLLLLLLL,LLLL,LLLL
      5041,2025/08/17 12:30:08,800,+  2.03,+ 51.04,        0,LLLLLLLLLL,LLLL,LLLL
      5042,2025/08/17 12:30:08,820,+  2.22,+ 50.93,        0,LLLLLLLLLL,LLLL,LLLL
      5043,2025/08/17 12:30:08,840,+  2.28,+ 50.92,        0,LLLLLLLLLL,LLLL,LLLL
      5044,2025/08/17 12:30:08,860,+  2.30,+ 50.92,        0,LLLLLLLLLL,LLLL,LLLL
      5045,2025/08/17 12:30:08,880,+  2.33,+ 50.92,        0,LLLLLLLLLL,LLLL,LLLL
      5046,2025/08/17 12:30:08,900,+  2.33,+ 50.92,        0,LLLLLLLLLL,LLLL,LLLL
      5047,2025/08/17 12:30:08,920,+  2.35,+ 50.92,        0,LLLLLLLLLL,LLLL,LLLL
      5048,2025/08/17 12:30:08,940,+  2.36,+ 50.92,        0,LLLLLLLLLL,LLLL,LLLL
      5049,2025/08/17 12:30:08,960,+  2.38,+ 50.91,        0,LLLLLLLLLL,LLLL,LLLL
      5050,2025/08/17 12:30:08,980,+  2.38,+ 50.91,        0,LLLLLLLLLL,LLLL,LLLL
      5051,2025/08/17 12:30:09,  0,+  2.39,+ 50.91,        0,LLLLLLLLLL,LLLL,LLLL
      5052,2025/08/17 12:30:09, 20,+  2.41,+ 50.91,        0,LLLLLLLLLL,LLLL,LLLL
      5053,2025/08/17 12:30:09, 40,+  2.40,+ 50.91,        0,LLLLLLLLLL,LLLL,LLLL
      5054,2025/08/17 12:30:09, 60,+  2.40,+ 50.91,        0,LLLLLLLLLL,LLLL,LLLL
      5055,2025/08/17 12:30:09, 80,+  2.41,+ 50.90,        0,LLLLLLLLLL,LLLL,LLLL
      5056,2025/08/17 12:30:09,100,+  2.41,+ 50.90,        0,LLLLLLLLLL,LLLL,LLLL
      5057,2025/08/17 12:30:09,120,+  2.43,+ 50.90,        0,LLLLLLLLLL,LLLL,LLLL
      5058,2025/08/17 12:30:09,140,+  2.44,+ 50.91,        0,LLLLLLLLLL,LLLL,LLLL
      5059,2025/08/17 12:30:09,160,+  2.44,+ 50.90,        0,LLLLLLLLLL,LLLL,LLLL
      5060,2025/08/17 12:30:09,180,+  2.48,+ 50.89,        0,LLLLLLLLLL,LLLL,LLLL
      5061,2025/08/17 12:30:09,200,+  2.50,+ 50.88,        0,LLLLLLLLLL,LLLL,LLLL
      5062,2025/08/17 12:30:09,220,+  2.54,+ 50.88,        0,LLLLLLLLLL,LLLL,LLLL
      5063,2025/08/17 12:30:09,240,+  2.52,+ 50.88,        0,LLLLLLLLLL,LLLL,LLLL
      5064,2025/08/17 12:30:09,260,+  2.54,+ 50.88,        0,LLLLLLLLLL,LLLL,LLLL
      5065,2025/08/17 12:30:09,280,+  2.54,+ 50.88,        0,LLLLLLLLLL,LLLL,LLLL
      5066,2025/08/17 12:30:09,300,+  2.54,+ 50.88,        0,LLLLLLLLLL,LLLL,LLLL
      5067,2025/08/17 12:30:09,320,+  2.50,+ 50.88,        0,LLLLLLLLLL,LLLL,LLLL
      5068,2025/08/17 12:30:09,340,+  2.49,+ 50.88,        0,LLLLLLLLLL,LLLL,LLLL
      5069,2025/08/17 12:30:09,360,+  2.49,+ 50.88,        0,LLLLLLLLLL,LLLL,LLLL
      5070,2025/08/17 12:30:09,380,+  2.49,+ 50.89,        0,LLLLLLLLLL,LLLL,LLLL
      5071,2025/08/17 12:30:09,400,+  2.47,+ 50.89,        0,LLLLLLLLLL,LLLL,LLLL
      5072,2025/08/17 12:30:09,420,+  2.51,+ 50.88,        0,LLLLLLLLLL,LLLL,LLLL
      5073,2025/08/17 12:30:09,440,+  2.52,+ 50.88,        0,LLLLLLLLLL,LLLL,LLLL
      5074,2025/08/17 12:30:09,460,+  2.50,+ 50.88,        0,LLLLLLLLLL,LLLL,LLLL
      5075,2025/08/17 12:30:09,480,+  2.53,+ 50.88,        0,LLLLLLLLLL,LLLL,LLLL
      5076,2025/08/17 12:30:09,500,+  2.54,+ 50.88,        0,LLLLLLLLLL,LLLL,LLLL
      5077,2025/08/17 12:30:09,520,+  2.54,+ 50.88,        0,LLLLLLLLLL,LLLL,LLLL
      5078,2025/08/17 12:30:09,540,+  2.56,+ 50.87,        0,LLLLLLLLLL,LLLL,LLLL
      5079,2025/08/17 12:30:09,560,+  2.56,+ 50.87,        0,LLLLLLLLLL,LLLL,LLLL
      5080,2025/08/17 12:30:09,580,+  2.56,+ 50.87,        0,LLLLLLLLLL,LLLL,LLLL
      5081,2025/08/17 12:30:09,600,+  2.61,+ 50.85,        0,LLLLLLLLLL,LLLL,LLLL
      5082,2025/08/17 12:30:09,620,+  2.65,+ 50.86,        0,LLLLLLLLLL,LLLL,LLLL
      5083,2025/08/17 12:30:09,640,+  2.62,+ 50.85,        0,LLLLLLLLLL,LLLL,LLLL
      5084,2025/08/17 12:30:09,660,+  2.66,+ 50.86,        0,LLLLLLLLLL,LLLL,LLLL
      5085,2025/08/17 12:30:09,680,+  2.62,+ 50.87,        0,LLLLLLLLLL,LLLL,LLLL
      5086,2025/08/17 12:30:09,700,+  2.62,+ 50.86,        0,LLLLLLLLLL,LLLL,LLLL
      5087,2025/08/17 12:30:09,720,+  2.62,+ 50.86,        0,LLLLLLLLLL,LLLL,LLLL
      5088,2025/08/17 12:30:09,740,+  2.63,+ 50.85,        0,LLLLLLLLLL,LLLL,LLLL
      5089,2025/08/17 12:30:09,760,+  2.65,+ 50.86,        0,LLLLLLLLLL,LLLL,LLLL
      5090,2025/08/17 12:30:09,780,+  2.64,+ 50.85,        0,LLLLLLLLLL,LLLL,LLLL
      5091,2025/08/17 12:30:09,800,+  2.66,+ 50.85,        0,LLLLLLLLLL,LLLL,LLLL
      5092,2025/08/17 12:30:09,820,+  2.66,+ 50.85,        0,LLLLLLLLLL,LLLL,LLLL
      5093,2025/08/17 12:30:09,840,+  2.69,+ 50.85,        0,LLLLLLLLLL,LLLL,LLLL
      5094,2025/08/17 12:30:09,860,+  2.70,+ 50.84,        0,LLLLLLLLLL,LLLL,LLLL
      5095,2025/08/17 12:30:09,880,+  2.75,+ 50.84,        0,LLLLLLLLLL,LLLL,LLLL
      5096,2025/08/17 12:30:09,900,+  2.75,+ 50.83,        0,LLLLLLLLLL,LLLL,LLLL
      5097,2025/08/17 12:30:09,920,+  2.76,+ 50.84,        0,LLLLLLLLLL,LLLL,LLLL
      5098,2025/08/17 12:30:09,940,+  2.73,+ 50.84,        0,LLLLLLLLLL,LLLL,LLLL
      5099,2025/08/17 12:30:09,960,+  2.71,+ 50.84,        0,LLLLLLLLLL,LLLL,LLLL
      5100,2025/08/17 12:30:09,980,+  2.74,+ 50.84,        0,LLLLLLLLLL,LLLL,LLLL
      5101,2025/08/17 12:30:10,  0,+  2.71,+ 50.84,        0,LLLLLLLLLL,LLLL,LLLL
      5102,2025/08/17 12:30:10, 20,+  2.76,+ 50.83,        0,LLLLLLLLLL,LLLL,LLLL
      5103,2025/08/17 12:30:10, 40,+  2.74,+ 50.83,        0,LLLLLLLLLL,LLLL,LLLL
      5104,2025/08/17 12:30:10, 60,+  2.80,+ 50.82,        0,LLLLLLLLLL,LLLL,LLLL
      5105,2025/08/17 12:30:10, 80,+  2.82,+ 50.82,        0,LLLLLLLLLL,LLLL,LLLL
      5106,2025/08/17 12:30:10,100,+  2.83,+ 50.82,        0,LLLLLLLLLL,LLLL,LLLL
      5107,2025/08/17 12:30:10,120,+  2.86,+ 50.82,        0,LLLLLLLLLL,LLLL,LLLL
      5108,2025/08/17 12:30:10,140,+  2.83,+ 50.82,        0,LLLLLLLLLL,LLLL,LLLL
      5109,2025/08/17 12:30:10,160,+  2.82,+ 50.82,        0,LLLLLLLLLL,LLLL,LLLL
      5110,2025/08/17 12:30:10,180,+  2.86,+ 50.82,        0,LLLLLLLLLL,LLLL,LLLL
      5111,2025/08/17 12:30:10,200,+  2.86,+ 50.81,        0,LLLLLLLLLL,LLLL,LLLL
      5112,2025/08/17 12:30:10,220,+  2.87,+ 50.81,        0,LLLLLLLLLL,LLLL,LLLL
      5113,2025/08/17 12:30:10,240,+  2.90,+ 50.80,        0,LLLLLLLLLL,LLLL,LLLL
      5114,2025/08/17 12:30:10,260,+  2.98,+ 50.80,        0,LLLLLLLLLL,LLLL,LLLL
      5115,2025/08/17 12:30:10,280,+  2.99,+ 50.79,        0,LLLLLLLLLL,LLLL,LLLL
      5116,2025/08/17 12:30:10,300,+  2.94,+ 50.80,        0,LLLLLLLLLL,LLLL,LLLL
      5117,2025/08/17 12:30:10,320,+  2.94,+ 50.79,        0,LLLLLLLLLL,LLLL,LLLL
      5118,2025/08/17 12:30:10,340,+  2.94,+ 50.80,        0,LLLLLLLLLL,LLLL,LLLL
      5119,2025/08/17 12:30:10,360,+  2.96,+ 50.79,        0,LLLLLLLLLL,LLLL,LLLL
      5120,2025/08/17 12:30:10,380,+  3.00,+ 50.79,        0,LLLLLLLLLL,LLLL,LLLL
      5121,2025/08/17 12:30:10,400,+  3.07,+ 50.78,        0,LLLLLLLLLL,LLLL,LLLL
      5122,2025/08/17 12:30:10,420,+  3.06,+ 50.79,        0,LLLLLLLLLL,LLLL,LLLL
      5123,2025/08/17 12:30:10,440,+  3.03,+ 50.78,        0,LLLLLLLLLL,LLLL,LLLL
      5124,2025/08/17 12:30:10,460,+  3.04,+ 50.79,        0,LLLLLLLLLL,LLLL,LLLL
      5125,2025/08/17 12:30:10,480,+  3.03,+ 50.78,        0,LLLLLLLLLL,LLLL,LLLL
      5126,2025/08/17 12:30:10,500,+  3.04,+ 50.78,        0,LLLLLLLLLL,LLLL,LLLL
      5127,2025/08/17 12:30:10,520,+  3.10,+ 50.77,        0,LLLLLLLLLL,LLLL,LLLL
      5128,2025/08/17 12:30:10,540,+  3.12,+ 50.77,        0,LLLLLLLLLL,LLLL,LLLL
      5129,2025/08/17 12:30:10,560,+  3.08,+ 50.77,        0,LLLLLLLLLL,LLLL,LLLL
      5130,2025/08/17 12:30:10,580,+  3.10,+ 50.77,        0,LLLLLLLLLL,LLLL,LLLL
      5131,2025/08/17 12:30:10,600,+  3.08,+ 50.77,        0,LLLLLLLLLL,LLLL,LLLL
      5132,2025/08/17 12:30:10,620,+  3.15,+ 50.77,        0,LLLLLLLLLL,LLLL,LLLL
      5133,2025/08/17 12:30:10,640,+  3.19,+ 50.76,        0,LLLLLLLLLL,LLLL,LLLL
      5134,2025/08/17 12:30:10,660,+  3.20,+ 50.77,        0,LLLLLLLLLL,LLLL,LLLL
      5135,2025/08/17 12:30:10,680,+  3.17,+ 50.76,        0,LLLLLLLLLL,LLLL,LLLL
      5136,2025/08/17 12:30:10,700,+  3.15,+ 50.76,        0,LLLLLLLLLL,LLLL,LLLL
      5137,2025/08/17 12:30:10,720,+  3.18,+ 50.75,        0,LLLLLLLLLL,LLLL,LLLL
      5138,2025/08/17 12:30:10,740,+  3.22,+ 50.74,        0,LLLLLLLLLL,LLLL,LLLL
      5139,2025/08/17 12:30:10,760,+  3.25,+ 50.74,        0,LLLLLLLLLL,LLLL,LLLL
      5140,2025/08/17 12:30:10,780,+  3.22,+ 50.75,        0,LLLLLLLLLL,LLLL,LLLL
      5141,2025/08/17 12:30:10,800,+  3.25,+ 50.75,        0,LLLLLLLLLL,LLLL,LLLL
      5142,2025/08/17 12:30:10,820,+  3.25,+ 50.74,        0,LLLLLLLLLL,LLLL,LLLL
      5143,2025/08/17 12:30:10,840,+  3.27,+ 50.73,        0,LLLLLLLLLL,LLLL,LLLL
      5144,2025/08/17 12:30:10,860,+  3.28,+ 50.74,        0,LLLLLLLLLL,LLLL,LLLL
      5145,2025/08/17 12:30:10,880,+  3.27,+ 50.74,        0,LLLLLLLLLL,LLLL,LLLL
      5146,2025/08/17 12:30:10,900,+  3.27,+ 50.74,        0,LLLLLLLLLL,LLLL,LLLL
      5147,2025/08/17 12:30:10,920,+  3.27,+ 50.74,        0,LLLLLLLLLL,LLLL,LLLL
      5148,2025/08/17 12:30:10,940,+  3.34,+ 50.73,        0,LLLLLLLLLL,LLLL,LLLL
      5149,2025/08/17 12:30:10,960,+  3.34,+ 50.73,        0,LLLLLLLLLL,LLLL,LLLL
      5150,2025/08/17 12:30:10,980,+  3.31,+ 50.73,        0,LLLLLLLLLL,LLLL,LLLL
      5151,2025/08/17 12:30:11,  0,+  3.30,+ 50.73,        0,LLLLLLLLLL,LLLL,LLLL
      5152,2025/08/17 12:30:11, 20,+  3.36,+ 50.72,        0,LLLLLLLLLL,LLLL,LLLL
      5153,2025/08/17 12:30:11, 40,+  3.40,+ 50.72,        0,LLLLLLLLLL,LLLL,LLLL
      5154,2025/08/17 12:30:11, 60,+  3.36,+ 50.72,        0,LLLLLLLLLL,LLLL,LLLL
      5155,2025/08/17 12:30:11, 80,+  3.37,+ 50.72,        0,LLLLLLLLLL,LLLL,LLLL
      5156,2025/08/17 12:30:11,100,+  3.36,+ 50.71,        0,LLLLLLLLLL,LLLL,LLLL
      5157,2025/08/17 12:30:11,120,+  3.41,+ 50.71,        0,LLLLLLLLLL,LLLL,LLLL
      5158,2025/08/17 12:30:11,140,+  3.42,+ 50.71,        0,LLLLLLLLLL,LLLL,LLLL
      5159,2025/08/17 12:30:11,160,+  3.38,+ 50.71,        0,LLLLLLLLLL,LLLL,LLLL
      5160,2025/08/17 12:30:11,180,+  3.41,+ 50.71,        0,LLLLLLLLLL,LLLL,LLLL
      5161,2025/08/17 12:30:11,200,+  3.45,+ 50.70,        0,LLLLLLLLLL,LLLL,LLLL
      5162,2025/08/17 12:30:11,220,+  3.46,+ 50.70,        0,LLLLLLLLLL,LLLL,LLLL
      5163,2025/08/17 12:30:11,240,+  3.45,+ 50.70,        0,LLLLLLLLLL,LLLL,LLLL
      5164,2025/08/17 12:30:11,260,+  3.44,+ 50.71,        0,LLLLLLLLLL,LLLL,LLLL
      5165,2025/08/17 12:30:11,280,+  3.49,+ 50.70,        0,LLLLLLLLLL,LLLL,LLLL
      5166,2025/08/17 12:30:11,300,+  3.52,+ 50.70,        0,LLLLLLLLLL,LLLL,LLLL
      5167,2025/08/17 12:30:11,320,+  3.50,+ 50.69,        0,LLLLLLLLLL,LLLL,LLLL
      5168,2025/08/17 12:30:11,340,+  3.47,+ 50.69,        0,LLLLLLLLLL,LLLL,LLLL
      5169,2025/08/17 12:30:11,360,+  3.54,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
      5170,2025/08/17 12:30:11,380,+  3.56,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
      5171,2025/08/17 12:30:11,400,+  3.53,+ 50.69,        0,LLLLLLLLLL,LLLL,LLLL
      5172,2025/08/17 12:30:11,420,+  3.54,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
      5173,2025/08/17 12:30:11,440,+  3.58,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
      5174,2025/08/17 12:30:11,460,+  3.60,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
      5175,2025/08/17 12:30:11,480,+  3.58,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
      5176,2025/08/17 12:30:11,500,+  3.55,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
      5177,2025/08/17 12:30:11,520,+  3.66,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
      5178,2025/08/17 12:30:11,540,+  3.60,+ 50.68,        0,LLLLLLLLLL,LLLL,LLLL
      5179,2025/08/17 12:30:11,560,+  3.60,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
      5180,2025/08/17 12:30:11,580,+  3.66,+ 50.66,        0,LLLLLLLLLL,LLLL,LLLL
      5181,2025/08/17 12:30:11,600,+  3.67,+ 50.67,        0,LLLLLLLLLL,LLLL,LLLL
      5182,2025/08/17 12:30:11,620,+  3.66,+ 50.66,        0,LLLLLLLLLL,LLLL,LLLL
      5183,2025/08/17 12:30:11,640,+  3.68,+ 50.66,        0,LLLLLLLLLL,LLLL,LLLL
      5184,2025/08/17 12:30:11,660,+  3.75,+ 50.66,        0,LLLLLLLLLL,LLLL,LLLL
      5185,2025/08/17 12:30:11,680,+  3.70,+ 50.66,        0,LLLLLLLLLL,LLLL,LLLL
      5186,2025/08/17 12:30:11,700,+  3.69,+ 50.66,        0,LLLLLLLLLL,LLLL,LLLL
      5187,2025/08/17 12:30:11,720,+  3.74,+ 50.65,        0,LLLLLLLLLL,LLLL,LLLL
      5188,2025/08/17 12:30:11,740,+  3.75,+ 50.65,        0,LLLLLLLLLL,LLLL,LLLL
      5189,2025/08/17 12:30:11,760,+  3.73,+ 50.66,        0,LLLLLLLLLL,LLLL,LLLL
      5190,2025/08/17 12:30:11,780,+  3.74,+ 50.65,        0,LLLLLLLLLL,LLLL,LLLL
      5191,2025/08/17 12:30:11,800,+  3.78,+ 50.64,        0,LLLLLLLLLL,LLLL,LLLL
      5192,2025/08/17 12:30:11,820,+  3.74,+ 50.64,        0,LLLLLLLLLL,LLLL,LLLL
      5193,2025/08/17 12:30:11,840,+  3.76,+ 50.64,        0,LLLLLLLLLL,LLLL,LLLL
      5194,2025/08/17 12:30:11,860,+  3.84,+ 50.64,        0,LLLLLLLLLL,LLLL,LLLL
      5195,2025/08/17 12:30:11,880,+  3.80,+ 50.64,        0,LLLLLLLLLL,LLLL,LLLL
      5196,2025/08/17 12:30:11,900,+  3.76,+ 50.64,        0,LLLLLLLLLL,LLLL,LLLL
      5197,2025/08/17 12:30:11,920,+  3.86,+ 50.63,        0,LLLLLLLLLL,LLLL,LLLL
      5198,2025/08/17 12:30:11,940,+  3.82,+ 50.63,        0,LLLLLLLLLL,LLLL,LLLL
      5199,2025/08/17 12:30:11,960,+  3.82,+ 50.63,        0,LLLLLLLLLL,LLLL,LLLL
      5200,2025/08/17 12:30:11,980,+  3.86,+ 50.62,        0,LLLLLLLLLL,LLLL,LLLL
      5201,2025/08/17 12:30:12,  0,+  3.85,+ 50.63,        0,LLLLLLLLLL,LLLL,LLLL
      5202,2025/08/17 12:30:12, 20,+  3.84,+ 50.62,        0,LLLLLLLLLL,LLLL,LLLL
      5203,2025/08/17 12:30:12, 40,+  3.90,+ 50.61,        0,LLLLLLLLLL,LLLL,LLLL
      5204,2025/08/17 12:30:12, 60,+  3.88,+ 50.63,        0,LLLLLLLLLL,LLLL,LLLL
      5205,2025/08/17 12:30:12, 80,+  3.86,+ 50.62,        0,LLLLLLLLLL,LLLL,LLLL
      5206,2025/08/17 12:30:12,100,+  3.90,+ 50.61,        0,LLLLLLLLLL,LLLL,LLLL
      5207,2025/08/17 12:30:12,120,+  3.90,+ 50.61,        0,LLLLLLLLLL,LLLL,LLLL
      5208,2025/08/17 12:30:12,140,+  3.88,+ 50.62,        0,LLLLLLLLLL,LLLL,LLLL
      5209,2025/08/17 12:30:12,160,+  3.96,+ 50.61,        0,LLLLLLLLLL,LLLL,LLLL
      5210,2025/08/17 12:30:12,180,+  3.94,+ 50.61,        0,LLLLLLLLLL,LLLL,LLLL
      5211,2025/08/17 12:30:12,200,+  3.94,+ 50.60,        0,LLLLLLLLLL,LLLL,LLLL
      5212,2025/08/17 12:30:12,220,+  4.04,+ 50.60,        0,LLLLLLLLLL,LLLL,LLLL
      5213,2025/08/17 12:30:12,240,+  4.02,+ 50.60,        0,LLLLLLLLLL,LLLL,LLLL
      5214,2025/08/17 12:30:12,260,+  4.02,+ 50.60,        0,LLLLLLLLLL,LLLL,LLLL
      5215,2025/08/17 12:30:12,280,+  4.07,+ 50.59,        0,LLLLLLLLLL,LLLL,LLLL
      5216,2025/08/17 12:30:12,300,+  4.01,+ 50.60,        0,LLLLLLLLLL,LLLL,LLLL
      5217,2025/08/17 12:30:12,320,+  4.02,+ 50.59,        0,LLLLLLLLLL,LLLL,LLLL
      5218,2025/08/17 12:30:12,340,+  4.07,+ 50.59,        0,LLLLLLLLLL,LLLL,LLLL
      5219,2025/08/17 12:30:12,360,+  4.08,+ 50.59,        0,LLLLLLLLLL,LLLL,LLLL
      5220,2025/08/17 12:30:12,380,+  4.08,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
      5221,2025/08/17 12:30:12,400,+  4.07,+ 50.58,        0,LLLLLLLLLL,LLLL,LLLL
      5222,2025/08/17 12:30:12,420,+  4.07,+ 50.58,        0,LLLLLLLLLL,LLLL,LLLL
      5223,2025/08/17 12:30:12,440,+  4.18,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
      5224,2025/08/17 12:30:12,460,+  4.12,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
      5225,2025/08/17 12:30:12,480,+  4.14,+ 50.57,        0,LLLLLLLLLL,LLLL,LLLL
