No.,Date&Time,ms,CH5,CH6,Pulse1,Alarm1,AlarmLP,AlarmOut
1,2023-06-04 12:15:16,000,-0.0640,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
2,2023-06-04 12:15:16,050,-0.0640,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
3,2023-06-04 12:15:16,100,-0.0640,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
4,2023-06-04 12:15:16,150,-0.0640,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
5,2023-06-04 12:15:16,200,-0.0720,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
6,2023-06-04 12:15:16,250,-0.0560,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
7,2023-06-04 12:15:16,300,-0.0560,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
8,2023-06-04 12:15:16,350,-0.0720,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
9,2023-06-04 12:15:16,400,-0.0640,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
10,2023-06-04 12:15:16,450,-0.0720,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
11,2023-06-04 12:15:16,500,-0.0640,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
12,2023-06-04 12:15:16,550,-0.0640,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
13,2023-06-04 12:15:16,600,-0.0720,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
14,2023-06-04 12:15:16,650,-0.0640,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
15,2023-06-04 12:15:16,700,-0.0640,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
16,2023-06-04 12:15:16,750,-0.0800,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
17,2023-06-04 12:15:16,800,-0.0640,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
18,2023-06-04 12:15:16,850,-0.0560,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
19,2023-06-04 12:15:16,900,-0.0640,+52.38,0,LLLLLLLLLL,LLLLLLLLLLLLLLLL,LLLLLLLLL
