Tick,Throttle,Speed,Current,Voltage
17763,0, 4894, 3314, 52779
18070,0, 5064, 3289, 52768
18120,0, 5064, 3289, 52768
18170,0, 5064, 3289, 52768
18220,0, 5064, 3289, 52773
18270,0, 5064, 3289, 52773
18320,0, 5064, 3289, 52773
18370,0, 5064, 3289, 52773
18420,0, 5064, 3308, 52773
18470,0, 5280, 3308, 52773
18520,0, 5280, 3308, 52773
18570,0, 5280, 3308, 52773
18620,0, 5280, 3308, 52759
18670,0, 5280, 3308, 52759
18720,0, 5280, 3308, 52759
18770,0, 5280, 3308, 52759
18820,0, 5280, 3340, 52759
18870,0, 5280, 3340, 52759
18962,0, 5280, 3340, 52759
19012,0, 5280, 3340, 52752
19062,0, 5388, 3340, 52752
19239,0, 5388, 3365, 52752
19289,0, 5388, 3365, 52752
19339,0, 5388, 3365, 52752
19389,0, 5388, 3365, 52737
19439,0, 5388, 3365, 52737
19489,0, 5388, 3365, 52737
19539,0, 5388, 3365, 52737
19589,0, 5388, 3477, 52737
19639,0, 5589, 3477, 52737
19689,0, 5589, 3477, 52737
19739,0, 5589, 3477, 52737
19789,0, 5589, 3477, 52722
19839,0, 5589, 3477, 52722
19889,0, 5589, 3477, 52722
19939,0, 5589, 3477, 52722
19989,0, 5589, 3506, 52722
20081,0, 5589, 3506, 52722
20131,0, 5589, 3506, 52722
20181,0, 5589, 3506, 52722
20231,0, 5713, 3506, 52708
20367,0, 5713, 3506, 52708
20417,0, 5713, 3493, 52708
20467,0, 5713, 3493, 52708
20517,0, 5713, 3493, 52708
20567,0, 5713, 3493, 52708
20617,0, 5713, 3493, 52721
20667,0, 5867, 3493, 52721
20717,0, 5867, 3493, 52721
20767,0, 5867, 3493, 52721
20817,0, 5867, 3460, 52721
20867,0, 5867, 3460, 52721
20917,0, 5867, 3460, 52721
20967,0, 5867, 3460, 52721
21017,0, 5867, 3460, 52712
21067,0, 5867, 3460, 52712
21159,0, 5867, 3460, 52712
21209,0, 5867, 3491, 52712
21259,0, 6021, 3491, 52712
21309,0, 6021, 3491, 52712
21359,0, 6021, 3491, 52712
21494,0, 6021, 3491, 52696
21544,0, 6021, 3491, 52696
21594,0, 6021, 3491, 52696
21644,0, 6222, 3523, 52696
21694,0, 6222, 3523, 52696
21744,0, 6222, 3523, 52696
21794,0, 6222, 3523, 52696
21844,0, 6222, 3523, 52688
21894,0, 6222, 3523, 52688
21944,0, 6222, 3523, 52688
21994,0, 6222, 3523, 52688
22044,0, 6222, 3554, 52688
22094,0, 6222, 3554, 52688
22144,0, 6222, 3554, 52688
22236,0, 6376, 3554, 52681
22286,0, 6376, 3554, 52681
22336,0, 6376, 3554, 52681
22386,0, 6376, 3554, 52681
22436,0, 6376, 3610, 52681
22486,0, 6376, 3610, 52681
22621,0, 6376, 3610, 52662
22671,0, 6654, 3610, 52662
22721,0, 6654, 3610, 52662
22771,0, 6654, 3610, 52662
22821,0, 6654, 3692, 52662
22871,0, 6654, 3692, 52662
22921,0, 6654, 3692, 52662
22971,0, 6654, 3692, 52662
23021,0, 6654, 3692, 52664
23071,0, 6654, 3692, 52664
23121,0, 6654, 3692, 52664
23171,0, 6654, 3692, 52664
23221,0, 6654, 3641, 52664
23313,0, 6654, 3641, 52664
23363,0, 6654, 3641, 52664
23413,0, 6654, 3641, 52653
23463,0, 6654, 3641, 52653
23513,0, 6654, 3641, 52653
23563,0, 6654, 3641, 52653
23613,0, 6654, 3670, 52653
23748,0, 6886, 3670, 52653
23798,0, 6886, 3670, 52653
23848,0, 6886, 3670, 52644
23898,0, 6886, 3670, 52644
23948,0, 6886, 3670, 52644
23998,0, 6886, 3670, 52644
24048,0, 6979, 3695, 52644
24098,0, 6979, 3695, 52644
24148,0, 6979, 3695, 52644
24198,0, 6979, 3695, 52644
24248,0, 6979, 3695, 52633
24298,0, 6979, 3695, 52633
24390,0, 6979, 3695, 52633
24440,0, 7133, 3723, 52633
24490,0, 7133, 3723, 52633
24540,0, 7133, 3723, 52633
24590,0, 7133, 3723, 52633
24640,0, 7133, 3723, 52628
24690,0, 7133, 3723, 52628
24740,0, 7133, 3723, 52628
24876,0, 7241, 3754, 52628
24926,0, 7241, 3754, 52628
24976,0, 7241, 3754, 52628
