Tick,Throttle,Speed,Current,Voltage
13693,0, 7178, 117, 53443
13999,0, 7178, 116, 53442
14049,0, 7178, 116, 53442
14099,0, 7178, 116, 53442
14149,0, 7178, 116, 53443
14199,0, 7178, 116, 53443
14249,0, 7239, 116, 53443
14299,0, 7239, 116, 53443
14349,0, 7239, 117, 53443
14399,0, 7239, 117, 53443
14449,0, 7239, 117, 53443
14499,0, 7239, 117, 53443
14549,0, 7239, 117, 53443
14599,0, 7239, 117, 53443
14649,0, 7178, 117, 53443
14699,0, 7178, 117, 53443
14749,0, 7178, 117, 53443
14799,0, 7178, 117, 53443
14849,0, 7178, 117, 53443
14941,0, 7178, 117, 53442
14991,0, 7178, 117, 53442
15168,0, 7465, 117, 53442
15218,0, 7465, 117, 53442
15268,0, 7465, 117, 53442
15318,0, 7465, 117, 53442
15368,0, 7465, 117, 53442
15418,0, 7616, 117, 53442
15468,0, 7616, 117, 53442
15518,0, 7616, 117, 53442
15568,0, 7616, 116, 53442
15618,0, 7616, 116, 53442
15668,0, 7616, 116, 53442
15718,0, 7616, 116, 53442
15768,0, 7616, 116, 53441
15818,0, 7646, 116, 53441
15868,0, 7646, 116, 53441
15918,0, 7646, 116, 53441
15968,0, 7646, 116, 53441
16018,0, 7646, 116, 53441
16110,0, 7646, 116, 53441
16160,0, 7646, 116, 53442
16296,0, 7932, 116, 53442
16346,0, 7932, 116, 53442
16396,0, 7932, 116, 53442
16446,0, 7932, 116, 53442
16496,0, 7932, 116, 53442
16546,0, 7932, 116, 53441
16596,0, 7932, 116, 53441
16646,0, 7932, 116, 53441
16696,0, 7932, 116, 53441
16746,0, 7932, 116, 53441
16796,0, 7932, 116, 53441
16846,0, 8234, 116, 53441
16896,0, 8234, 116, 53441
16946,0, 8234, 116, 53441
16996,0, 8234, 116, 53441
17046,0, 8234, 116, 53441
17096,0, 8234, 116, 53441
17188,0, 8234, 116, 53441
17238,0, 8234, 116, 53441
17288,0, 8234, 116, 53441
17424,0, 8234, 116, 53441
17474,0, 8234, 116, 53441
17524,0, 8234, 116, 53441
17574,0, 8234, 116, 53441
17624,0, 8505, 116, 53441
17674,0, 8505, 116, 53441
17724,0, 8505, 116, 53441
17774,0, 8505, 116, 53441
17824,0, 8505, 116, 53441
17874,0, 8505, 116, 53441
17924,0, 8505, 116, 53441
17974,0, 8505, 115, 53441
18024,0, 8566, 115, 53441
18074,0, 8566, 115, 53441
18124,0, 8566, 115, 53441
18174,0, 8566, 115, 53439
18224,0, 8611, 115, 53439
18316,0, 8611, 115, 53439
18366,0, 8611, 116, 53439
18416,0, 8611, 116, 53439
18552,0, 8611, 116, 53440
18602,0, 8611, 116, 53440
18652,0, 8807, 116, 53440
18702,0, 8807, 116, 53440
18752,0, 8807, 116, 53440
18802,0, 8807, 116, 53440
18852,0, 8807, 116, 53440
18902,0, 8807, 116, 53440
18952,0, 8807, 116, 53440
19002,0, 8807, 116, 53440
19052,0, 8762, 116, 53440
19102,0, 8762, 116, 53440
19152,0, 8762, 116, 53440
19202,0, 8762, 116, 53440
19252,0, 8867, 116, 53440
19302,0, 8867, 116, 53440
19352,0, 8867, 116, 53441
19444,0, 8867, 116, 53441
19494,0, 8867, 116, 53441
19544,0, 8867, 116, 53441
19680,0, 8717, 116, 53441
19730,0, 8717, 116, 53441
19780,0, 8717, 116, 53440
19830,0, 8717, 116, 53440
19880,0, 8717, 116, 53440
19930,0, 8717, 116, 53440
19980,0, 8717, 116, 53440
20030,0, 8717, 116, 53440
20080,0, 8717, 116, 53440
20130,0, 8717, 116, 53440
20180,0, 8717, 116, 53440
20230,0, 8717, 116, 53440
20280,0, 8717, 116, 53440
20330,0, 8717, 116, 53440
20380,0, 8717, 116, 53440
20430,0, 8566, 116, 53440
20522,0, 8566, 116, 53440
20572,0, 8566, 116, 53440
20622,0, 9305, 116, 53440
20672,0, 9305, 116, 53440
20808,0, 9305, 117, 53440
20858,0, 9305, 117, 53440
20908,0, 9305, 117, 53440
20958,0, 9305, 117, 53440
21008,0, 9531, 117, 53440
21058,0, 9531, 117, 53440
21108,0, 9531, 117, 53440
21158,0, 9531, 117, 53440
21208,0, 10391, 117, 53440
21258,0, 10391, 117, 53440
21308,0, 10391, 117, 53440
21358,0, 10391, 117, 53440
21408,0, 10391, 117, 53439
21458,0, 10391, 117, 53439
21508,0, 10391, 117, 53439
21558,0, 10391, 117, 53439
21650,0, 10541, 116, 53439
21700,0, 10541, 116, 53439
21750,0, 10541, 116, 53439
21800,0, 10541, 116, 53439
21935,0, 10919, 116, 53439
21985,0, 10919, 116, 53439
22035,0, 11160, 116, 53439
22085,0, 11160, 116, 53439
22135,0, 11160, 116, 53439
22185,0, 11160, 116, 53439
22235,0, 11160, 116, 53439
22285,0, 11160, 116, 53439
22335,0, 11160, 116, 53439
22385,0, 11160, 117, 53439
22435,0, 11688, 117, 53439
22485,0, 11688, 117, 53439
22535,0, 11688, 117, 53439
22585,0, 11688, 117, 53439
22635,0, 11959, 117, 53439
22727,0, 11959, 117, 53439
22777,0, 11959, 116, 53439
22827,0, 12261, 116, 53439
22877,0, 12261, 116, 53439
22927,0, 12261, 116, 53439
23062,0, 12155, 116, 53438
23112,0, 12155, 116, 53438
23162,0, 12155, 116, 53438
23212,0, 12155, 117, 53438
23262,0, 12155, 117, 53438
23312,0, 12155, 117, 53438
23362,0, 12155, 117, 53438
23412,0, 12668, 117, 53438
23462,0, 12668, 117, 53438
23512,0, 12668, 117, 53438
23562,0, 12668, 117, 53438
23612,0, 12562, 116, 53438
23662,0, 12562, 116, 53438
23712,0, 12562, 116, 53438
23804,0, 12668, 116, 53438
23854,0, 12668, 116, 53438
23904,0, 12668, 116, 53438
23954,0, 12668, 116, 53438
24004,0, 12774, 117, 53438
24054,0, 12774, 117, 53438
24190,0, 12774, 117, 53438
24240,0, 13105, 117, 53438
24290,0, 13105, 117, 53438
24340,0, 13105, 117, 53438
24390,0, 13105, 117, 53438
24440,0, 13332, 117, 53438
24490,0, 13332, 117, 53438
24540,0, 13332, 117, 53438
24590,0, 13332, 117, 53437
24640,0, 13332, 117, 53437
24690,0, 13332, 117, 53437
24740,0, 13332, 117, 53437
24790,0, 13332, 117, 53437
24882,0, 13332, 117, 53437
24932,0, 13332, 117, 53437
24982,0, 13332, 117, 53437
25032,0, 13709, 117, 53437
25082,0, 13709, 117, 53437
25132,0, 13709, 117, 53437
25182,0, 13709, 116, 53437
25318,0, 13573, 116, 53437
25368,0, 13573, 116, 53437
25418,0, 13829, 116, 53438
25468,0, 13829, 116, 53438
25518,0, 13829, 116, 53438
25568,0, 13829, 116, 53438
25618,0, 13950, 116, 53438
25668,0, 13950, 116, 53438
25718,0, 13950, 116, 53438
25768,0, 13950, 116, 53438
25818,0, 13950, 116, 53437
25868,0, 13950, 116, 53437
25960,0, 13950, 116, 53437
26010,0, 13950, 117, 53437
26060,0, 13950, 117, 53437
26110,0, 13950, 117, 53437
26160,0, 13950, 117, 53437
26210,0, 13829, 117, 53437
26260,0, 13829, 117, 53437
26310,0, 13829, 117, 53437
26446,0, 13950, 117, 53437
26496,0, 13950, 117, 53437
26546,0, 13950, 117, 53437
26596,0, 13950, 117, 53438
26646,0, 13950, 117, 53438
26696,0, 13950, 117, 53438
26746,0, 13950, 117, 53438
26796,0, 13950, 116, 53438
26846,0, 13950, 116, 53438
26896,0, 13950, 116, 53438
26946,0, 13950, 116, 53438
27038,0, 13950, 116, 53438
27088,0, 13950, 116, 53438
27138,0, 13950, 116, 53438
27188,0, 13950, 116, 53438
27238,0, 13950, 117, 53438
27288,0, 13950, 117, 53438
27338,0, 13950, 117, 53438
27388,0, 13950, 117, 53438
27438,0, 13829, 117, 53437
27574,0, 13829, 117, 53437
27624,0, 13829, 116, 53437
27674,0, 13829, 116, 53437
27724,0, 13829, 116, 53437
27774,0, 13829, 116, 53437
27824,0, 13950, 116, 53438
27874,0, 13950, 116, 53438
27924,0, 13950, 116, 53438
27974,0, 13950, 116, 53438
28066,0, 13709, 116, 53438
28116,0, 13709, 116, 53438
28166,0, 13709, 116, 53438
28216,0, 13709, 116, 53436
28266,0, 13709, 116, 53436
28316,0, 13709, 116, 53436
28366,0, 13709, 116, 53436
28502,0, 13573, 116, 53436
28552,0, 13573, 116, 53436
28602,0, 13573, 116, 53437
28652,0, 13709, 116, 53437
28702,0, 13709, 116, 53437
28752,0, 13709, 116, 53437
28802,0, 13709, 116, 53437
28852,0, 13452, 116, 53437
28902,0, 13452, 116, 53437
28952,0, 13452, 116, 53437
