Tick,Throttle,Speed,Current,Voltage
12917,0, 0, 2751, 52887
13223,0, 0, 2904, 52857
13273,0, 0, 2904, 52857
13323,0, 0, 2904, 52857
13373,0, 0, 2904, 52813
13423,0, 0, 2904, 52813
13473,0, 1824, 2904, 52813
13523,0, 1824, 2904, 52813
13573,0, 1824, 3089, 52813
13623,0, 1824, 3089, 52813
13673,0, 1824, 3089, 52813
13723,0, 1824, 3089, 52813
13773,0, 1824, 3089, 52775
13823,0, 1824, 3089, 52775
13873,0, 1824, 3089, 52775
13923,0, 1824, 3089, 52775
13973,0, 1824, 3265, 52775
14023,0, 1824, 3265, 52775
14073,0, 1824, 3265, 52775
14165,0, 1824, 3265, 52729
14215,0, 1824, 3265, 52729
14392,0, 1824, 3435, 52729
14442,0, 1824, 3435, 52729
14492,0, 1824, 3435, 52729
14542,0, 1824, 3435, 52729
14592,0, 1824, 3435, 52684
14642,0, 3076, 3435, 52684
14692,0, 3076, 3435, 52684
14742,0, 3076, 3435, 52684
14792,0, 3076, 3625, 52684
14842,0, 3076, 3625, 52684
14892,0, 3076, 3625, 52684
14942,0, 3076, 3625, 52684
14992,0, 3076, 3625, 52638
15042,0, 3076, 3625, 52638
15092,0, 3076, 3625, 52638
15142,0, 3076, 3625, 52638
15192,0, 3076, 3774, 52638
15284,0, 3076, 3774, 52638
15334,0, 3076, 3774, 52638
15384,0, 3076, 3774, 52597
15519,0, 3996, 3774, 52597
15569,0, 3996, 3963, 52597
15619,0, 3996, 3963, 52597
15669,0, 3996, 3963, 52597
15719,0, 3996, 3963, 52597
15769,0, 3996, 3963, 52552
15819,0, 3996, 3963, 52552
15869,0, 3996, 3963, 52552
15919,0, 3996, 3963, 52552
15969,0, 3996, 4162, 52552
16019,0, 3996, 4162, 52552
16069,0, 4675, 4162, 52552
16119,0, 4675, 4162, 52552
16169,0, 4675, 4162, 52507
16219,0, 4675, 4162, 52507
16269,0, 4675, 4162, 52507
16361,0, 4675, 4357, 52507
16411,0, 4675, 4357, 52507
16461,0, 4675, 4357, 52507
16511,0, 4675, 4357, 52507
16647,0, 5414, 4357, 52463
16697,0, 5414, 4357, 52463
16747,0, 5414, 4357, 52463
16797,0, 5414, 4541, 52463
16847,0, 5414, 4541, 52463
16897,0, 5414, 4541, 52463
16947,0, 5414, 4541, 52463
16997,0, 5414, 4541, 52415
17047,0, 5414, 4541, 52415
17097,0, 5414, 4541, 52415
17147,0, 5414, 4541, 52415
17197,0, 5414, 4734, 52415
