Tick,Throttle,Speed,Current,Voltage
12396,0, 1161, 3562, 51736
12702,0, 2835, 3562, 51699
12752,0, 2835, 3760, 51699
12802,0, 2835, 3760, 51699
12852,0, 2835, 3760, 51699
12902,0, 2835, 3760, 51699
12952,0, 2835, 3760, 51663
13002,0, 2835, 3760, 51663
13052,0, 2835, 3760, 51663
13102,0, 2835, 3760, 51663
13152,0, 2835, 3960, 51663
13202,0, 2835, 3960, 51663
13252,0, 3815, 3960, 51663
13302,0, 3815, 3960, 51663
13352,0, 3815, 3960, 51614
13402,0, 3815, 3960, 51614
13452,0, 3815, 3960, 51614
13502,0, 3815, 3960, 51614
13594,0, 3815, 4171, 51614
13644,0, 3815, 4171, 51614
13694,0, 3815, 4171, 51614
13871,0, 4569, 4171, 51578
13921,0, 4569, 4171, 51578
13971,0, 4569, 4357, 51578
14021,0, 4569, 4357, 51578
14071,0, 4569, 4357, 51578
14121,0, 4569, 4357, 51578
14171,0, 4569, 4357, 51540
14221,0, 4569, 4357, 51540
14271,0, 4569, 4357, 51540
14321,0, 4569, 4357, 51540
14371,0, 4569, 4555, 51540
14421,0, 4569, 4555, 51540
14471,0, 5263, 4555, 51540
14521,0, 5263, 4555, 51540
14571,0, 5263, 4555, 51494
14621,0, 5263, 4555, 51494
14713,0, 5263, 4555, 51494
14763,0, 5263, 4775, 51494
14813,0, 5263, 4775, 51494
14863,0, 5263, 4775, 51494
14999,0, 5263, 4775, 51453
15049,0, 5821, 4775, 51453
15099,0, 5821, 4775, 51453
15149,0, 5821, 4971, 51453
15199,0, 5821, 4971, 51453
15249,0, 5821, 4971, 51453
15299,0, 5821, 4971, 51453
15349,0, 5821, 4971, 51411
15399,0, 5821, 4971, 51411
15449,0, 6500, 4971, 51411
15499,0, 6500, 4971, 51411
15549,0, 6500, 5171, 51411
15599,0, 6500, 5171, 51411
15649,0, 6500, 5171, 51411
15699,0, 6500, 5171, 51411
15791,0, 6500, 5171, 51367
15841,0, 6877, 5171, 51367
15891,0, 6877, 5171, 51367
15941,0, 6877, 5171, 51367
15991,0, 6877, 5360, 51367
16127,0, 6877, 5360, 51367
16177,0, 6877, 5360, 51325
16227,0, 6877, 5360, 51325
16277,0, 7389, 5360, 51325
16327,0, 7389, 5360, 51325
16377,0, 7389, 5557, 51325
16427,0, 7389, 5557, 51325
16477,0, 7389, 5557, 51325
16527,0, 7389, 5557, 51325
16577,0, 7389, 5557, 51284
16627,0, 7389, 5557, 51284
16677,0, 7721, 5557, 51284
16727,0, 7721, 5557, 51284
16777,0, 7721, 5766, 51284
16870,0, 7721, 5766, 51284
16920,0, 7721, 5766, 51284
16970,0, 7721, 5766, 51241
17020,0, 7721, 5766, 51241
17070,0, 8279, 5766, 51241
17120,0, 8279, 5766, 51241
17256,0, 8279, 5966, 51241
17306,0, 8279, 5966, 51241
17356,0, 8279, 5966, 51241
17406,0, 8279, 5966, 51199
17456,0, 8566, 5966, 51199
17506,0, 8566, 5966, 51199
17556,0, 8566, 5966, 51199
17606,0, 8566, 6151, 51199
17656,0, 8566, 6151, 51199
17706,0, 8566, 6151, 51199
17756,0, 8566, 6151, 51199
17806,0, 8566, 6151, 51153
17856,0, 9018, 6151, 51153
17948,0, 9018, 6151, 51153
17998,0, 9018, 6348, 51153
18048,0, 9305, 6348, 51153
18098,0, 9305, 6348, 51153
18148,0, 9305, 6348, 51153
18198,0, 9305, 6348, 51118
18248,0, 9305, 6348, 51118
18384,0, 9305, 6556, 51118
18434,0, 9727, 6556, 51118
18484,0, 9727, 6556, 51118
18534,0, 9727, 6556, 51118
18584,0, 9727, 6556, 51070
18634,0, 9848, 6556, 51070
18684,0, 9848, 6556, 51070
18734,0, 9848, 6556, 51070
