Tick,Throttle,Speed,Current,Voltage
17464,0, 0, 117, 53571
17770,0, 0, 140, 53559
17820,0, 0, 140, 53559
17870,0, 0, 140, 53559
17920,0, 0, 140, 53559
17970,0, 0, 140, 53559
18020,0, 0, 144, 53559
18070,0, 0, 144, 53559
18120,0, 0, 144, 53559
18170,0, 0, 144, 53559
18220,0, 0, 144, 53570
18270,0, 0, 144, 53570
18320,0, 0, 144, 53570
18370,0, 0, 144, 53570
18420,0, 0, 115, 53570
18470,0, 0, 115, 53570
18520,0, 0, 115, 53570
18570,0, 0, 115, 53570
18620,0, 0, 115, 53570
18670,0, 0, 115, 53570
18720,0, 0, 115, 53570
18940,0, 0, 141, 53570
18990,0, 0, 141, 53559
19040,0, 0, 141, 53559
19090,0, 0, 141, 53559
19140,0, 0, 141, 53559
19190,0, 0, 145, 53559
19240,0, 0, 145, 53559
19290,0, 0, 145, 53559
19340,0, 0, 145, 53559
19390,0, 0, 145, 53569
19440,0, 0, 145, 53569
19490,0, 0, 145, 53569
19540,0, 0, 145, 53569
19590,0, 0, 116, 53569
19640,0, 0, 116, 53569
19690,0, 0, 116, 53569
19740,0, 0, 116, 53569
19790,0, 0, 116, 53568
19840,0, 0, 116, 53568
19890,0, 0, 116, 53568
20025,0, 0, 140, 53568
20075,0, 0, 140, 53568
20167,0, 0, 140, 53568
20217,0, 0, 140, 53558
20267,0, 0, 140, 53558
20317,0, 0, 140, 53558
20367,0, 0, 140, 53558
20417,0, 0, 145, 53558
20467,0, 0, 145, 53558
20517,0, 0, 145, 53558
20567,0, 0, 145, 53558
20617,0, 0, 145, 53568
20667,0, 0, 145, 53568
20717,0, 0, 145, 53568
20767,0, 0, 145, 53568
20817,0, 0, 115, 53568
20867,0, 0, 115, 53568
20917,0, 0, 115, 53568
20967,0, 0, 115, 53568
21017,0, 0, 115, 53568
21153,0, 0, 115, 53568
21203,0, 0, 141, 53568
21253,0, 0, 141, 53568
21303,0, 0, 141, 53568
21353,0, 0, 141, 53568
21445,0, 0, 141, 53558
21495,0, 0, 141, 53558
21545,0, 0, 141, 53558
21595,0, 0, 141, 53558
21645,0, 0, 145, 53558
21695,0, 0, 145, 53558
21745,0, 0, 145, 53558
21795,0, 0, 145, 53558
21845,0, 0, 145, 53568
21895,0, 0, 145, 53568
21945,0, 0, 145, 53568
21995,0, 0, 145, 53568
22045,0, 0, 116, 53568
22095,0, 0, 116, 53568
22145,0, 0, 116, 53568
22280,0, 0, 116, 53568
22330,0, 0, 116, 53568
22380,0, 0, 116, 53568
22430,0, 0, 141, 53568
22480,0, 0, 141, 53568
22530,0, 0, 141, 53568
22580,0, 0, 141, 53568
22672,0, 0, 141, 53557
22722,0, 0, 141, 53557
22772,0, 0, 141, 53557
22822,0, 0, 145, 53557
22872,0, 0, 145, 53557
22922,0, 0, 145, 53557
22972,0, 0, 145, 53557
23022,0, 0, 145, 53567
23072,0, 0, 145, 53567
23122,0, 0, 145, 53567
23172,0, 0, 145, 53567
23222,0, 0, 116, 53567
23272,0, 0, 116, 53567
23407,0, 0, 116, 53567
23457,0, 0, 116, 53567
23507,0, 0, 116, 53567
23557,0, 0, 116, 53567
23607,0, 0, 116, 53567
23657,0, 0, 141, 53567
23707,0, 0, 141, 53567
23757,0, 0, 141, 53567
23807,0, 0, 141, 53567
23899,0, 0, 141, 53556
23949,0, 0, 141, 53556
23999,0, 0, 141, 53556
24049,0, 0, 144, 53556
24099,0, 0, 144, 53556
24149,0, 0, 144, 53556
24199,0, 0, 144, 53556
24249,0, 0, 144, 53566
24299,0, 0, 144, 53566
24349,0, 0, 144, 53566
24399,0, 0, 144, 53566
24534,0, 0, 116, 53566
24584,0, 0, 116, 53566
24634,0, 0, 116, 53566
24684,0, 0, 116, 53566
24734,0, 0, 116, 53566
24784,0, 0, 116, 53566
24834,0, 0, 142, 53566
24884,0, 0, 142, 53566
24934,0, 0, 142, 53566
24984,0, 0, 142, 53566
25034,0, 0, 142, 53556
25084,0, 0, 142, 53556
