Tick,Throttle,Speed,Current,Voltage
27804,0, 0, 77, 52772
28109,0, 0, 63, 52772
28159,0, 0, 63, 52772
28209,0, 0, 63, 52772
28428,0, 0, 106, 52772
28478,0, 0, 106, 52772
28528,0, 0, 106, 52772
28663,0, 0, 106, 52772
28755,0, 0, 143, 52772
28805,0, 0, 143, 52772
28940,0, 0, 143, 52772
28990,0, 0, 143, 52772
29082,0, 0, 143, 52772
29217,0, 0, 187, 52772
29267,0, 0, 187, 52772
29317,0, 0, 187, 52772
29495,0, 0, 187, 52772
29545,0, 0, 187, 52772
29595,0, 0, 130, 52772
29730,0, 0, 130, 52772
29822,0, 0, 130, 52772
29872,0, 0, 130, 52772
30007,0, 0, 103, 52772
30057,0, 0, 103, 52772
30149,0, 0, 103, 52772
30284,0, 0, 103, 52772
30334,0, 0, 103, 52772
30384,0, 0, 119, 52772
30562,0, 0, 119, 52772
30612,0, 0, 119, 52772
30662,0, 0, 119, 52772
30797,0, 0, 89, 52772
30889,0, 0, 89, 52772
30939,0, 0, 89, 52772
31074,0, 0, 89, 52772
31124,0, 0, 89, 52772
31216,0, 0, 176, 52772
31351,0, 0, 176, 52772
31401,0, 0, 176, 52772
31451,0, 0, 176, 52772
31630,0, 0, 83, 52772
31680,0, 0, 83, 52772
31730,0, 0, 83, 52772
31865,0, 0, 83, 52772
31957,0, 0, 181, 52772
32007,0, 0, 181, 52772
32142,0, 0, 181, 52772
32192,0, 0, 181, 52772
32284,0, 0, 181, 52771
32419,0, 0, 132, 52771
32469,0, 0, 132, 52771
32519,0, 0, 132, 52771
32697,0, 0, 132, 52771
32747,0, 0, 132, 52771
32797,0, 0, 147, 52771
32932,0, 0, 147, 52771
33024,0, 0, 147, 52771
33074,0, 0, 147, 52771
33209,0, 0, 139, 52771
33259,0, 0, 139, 52771
33351,0, 0, 139, 52771
33486,0, 0, 139, 52771
33536,0, 0, 139, 52771
33586,0, 0, 165, 52771
33764,0, 0, 165, 52771
33814,0, 0, 165, 52771
33864,0, 0, 165, 52771
33999,0, 0, 176, 52771
34091,0, 0, 176, 52771
34141,0, 0, 176, 52771
34276,0, 0, 176, 52770
34326,0, 0, 176, 52770
34418,0, 0, 149, 52770
34553,0, 0, 149, 52770
34603,0, 0, 149, 52770
34653,0, 0, 149, 52770
34831,0, 0, 70, 52770
34881,0, 0, 70, 52770
34931,0, 0, 70, 52770
35066,0, 0, 70, 52771
35158,0, 0, 158, 52771
35208,0, 0, 158, 52771
35343,0, 0, 158, 52771
35393,0, 0, 158, 52771
35485,0, 0, 158, 52771
35620,0, 0, 141, 52771
35670,0, 0, 141, 52771
35720,0, 0, 141, 52771
35898,0, 0, 141, 52770
35948,0, 0, 141, 52770
35998,0, 0, 99, 52770
36133,0, 0, 99, 52770
36225,0, 0, 99, 52770
36275,0, 0, 99, 52770
36411,0, 0, 103, 52770
36461,0, 0, 103, 52770
36553,0, 0, 103, 52770
36688,0, 0, 103, 52770
36738,0, 0, 103, 52770
36788,0, 0, 180, 52770
36966,0, 0, 180, 52770
37016,0, 0, 180, 52770
37066,0, 0, 180, 52771
37201,0, 0, 135, 52771
37294,0, 0, 135, 52771
37344,0, 0, 135, 52771
37479,0, 0, 53, 52770
37529,0, 0, 53, 52770
37621,0, 0, 105, 52770
37756,0, 0, 105, 52770
37806,0, 0, 105, 52770
37856,0, 0, 105, 52770
38034,0, 0, 115, 52770
38084,0, 0, 115, 52770
38134,0, 0, 115, 52770
38269,0, 0, 115, 52769
38361,0, 0, 144, 52769
38411,0, 0, 144, 52769
38546,0, 0, 144, 52769
38596,0, 0, 157, 52769
38688,0, 0, 157, 52769
38823,0, 0, 95, 52769
38873,0, 0, 95, 52769
38923,0, 0, 95, 52769
39101,0, 0, 65, 52768
39151,0, 0, 65, 52768
39201,0, 0, 65, 52768
39336,0, 0, 107, 52768
39470,0, 0, 51, 52768
39520,0, 0, 51, 52768
39825,0, 0, 104, 52768
39875,0, 0, 133, 52768
39967,0, 0, 133, 52768
40144,0, 0, 195, 52768
40194,0, 0, 195, 52768
40244,0, 0, 195, 52768
40422,0, 0, 131, 52768
40472,0, 0, 135, 52768
40522,0, 0, 135, 52768
40657,0, 0, 126, 52768
40749,0, 0, 126, 52768
40799,0, 0, 126, 52768
40934,0, 0, 101, 52768
40984,0, 0, 101, 52768
41076,0, 0, 151, 52769
41213,0, 0, 151, 52769
41263,0, 0, 96, 52769
41313,0, 0, 96, 52769
41491,0, 0, 131, 52769
41541,0, 0, 131, 52769
41591,0, 0, 131, 52769
41726,0, 0, 96, 52769
41818,0, 0, 96, 52769
41868,0, 0, 109, 52769
42003,0, 0, 109, 52769
42053,0, 0, 109, 52769
42145,0, 0, 96, 52769
42280,0, 0, 296, 52768
42330,0, 0, 296, 52768
42380,0, 0, 296, 52768
42558,0, 0, 92, 52768
42608,0, 0, 92, 52768
42658,0, 0, 92, 52768
42793,0, 0, 152, 52769
