Tick,Throttle,Speed,Current,Voltage
31082,625, 0, 17719, 52223
31388,625, 0, 17764, 52223
31438,625, 0, 17764, 52203
31488,625, 0, 17764, 52203
31708,624, 0, 18031, 52203
31758,625, 0, 18031, 52203
31808,625, 0, 18031, 52203
31943,625, 0, 17617, 52204
32035,625, 0, 17617, 52204
32085,625, 0, 17617, 52204
32220,624, 0, 17617, 52175
32270,624, 0, 17617, 52175
32362,624, 0, 17362, 52175
32498,624, 0, 17362, 52175
32548,625, 0, 17362, 52175
32598,625, 0, 17362, 52175
32776,625, 0, 17080, 52172
32826,625, 0, 17080, 52172
32876,625, 0, 17080, 52172
33011,625, 0, 17080, 52172
33103,625, 0, 17080, 52154
33153,625, 0, 17394, 52154
33288,625, 0, 17394, 52154
33338,625, 0, 17394, 52154
33430,625, 0, 17394, 52130
33565,625, 0, 17156, 52130
33615,625, 0, 17156, 52130
33665,625, 0, 17156, 52130
33844,625, 0, 17156, 52115
33894,625, 0, 17156, 52115
33944,625, 0, 17449, 52115
34079,625, 0, 17449, 52115
34171,625, 0, 17449, 52115
34221,625, 0, 17449, 52115
34356,625, 0, 17262, 52092
34406,625, 0, 17262, 52092
34498,625, 0, 17262, 52092
34633,625, 0, 17262, 52073
34683,625, 0, 17262, 52073
34733,625, 0, 17410, 52073
34911,625, 0, 17410, 52073
34961,625, 0, 17410, 52073
35011,625, 0, 17410, 52073
35146,625, 0, 17333, 52055
35238,625, 0, 17333, 52055
35288,625, 0, 17333, 52055
35423,625, 0, 17333, 52055
35473,625, 0, 17333, 52042
35565,625, 0, 17615, 52042
35701,625, 0, 17615, 52042
35751,625, 0, 17615, 52042
35801,625, 0, 17615, 52042
35979,625, 0, 17828, 52021
36029,625, 0, 17828, 52021
36079,625, 0, 17828, 52021
36214,625, 0, 17828, 52021
36306,625, 0, 17828, 52003
36356,625, 0, 17670, 52003
36491,625, 0, 17670, 52003
36541,625, 0, 17670, 52003
36633,625, 0, 17670, 52003
36768,625, 0, 17526, 51988
36818,625, 0, 17526, 51988
36868,625, 0, 17526, 51988
37046,625, 0, 17526, 51962
37096,625, 0, 17526, 51962
37146,622, 0, 17718, 51962
37281,622, 0, 17718, 51962
37373,617, 0, 17718, 51962
37423,617, 0, 17718, 51962
37558,616, 0, 17589, 51950
37608,616, 0, 17589, 51950
37700,616, 0, 17589, 51950
37835,615, 0, 17589, 51950
37885,615, 0, 17589, 51948
37935,615, 0, 17395, 51948
38113,615, 0, 17395, 51948
38163,615, 0, 17395, 51948
38213,615, 0, 17395, 51948
38348,615, 0, 17281, 51928
38440,615, 0, 17281, 51928
38490,615, 0, 17281, 51928
38627,615, 0, 17281, 51928
38677,615, 0, 17281, 51915
38769,614, 0, 17454, 51915
38905,614, 0, 17454, 51915
38955,614, 0, 17454, 51915
39005,614, 0, 17454, 51915
39183,614, 0, 17178, 51892
39233,614, 0, 17178, 51892
39283,614, 0, 17178, 51892
39418,612, 0, 17178, 51892
39510,612, 0, 17178, 51875
39560,611, 0, 17102, 51875
39695,611, 0, 17102, 51875
39745,611, 0, 17102, 51875
39837,611, 0, 17102, 51875
39972,611, 0, 17233, 51856
40022,611, 0, 17233, 51856
40072,611, 0, 17233, 51856
40250,608, 0, 17233, 51856
40300,608, 0, 17233, 51837
40350,608, 0, 16825, 51837
40485,608, 0, 16825, 51837
40577,607, 0, 16825, 51837
40627,607, 0, 16825, 51837
40762,607, 0, 17064, 51836
40812,607, 0, 17064, 51836
40904,607, 0, 17064, 51836
41040,608, 0, 17095, 51836
41090,608, 0, 17095, 51818
41140,607, 0, 16986, 51818
41318,607, 0, 16986, 51818
41368,608, 0, 16986, 51818
41418,608, 0, 16986, 51818
41553,607, 0, 16986, 51806
41645,607, 0, 16616, 51806
41695,607, 0, 16616, 51806
41830,607, 0, 16616, 51806
41880,607, 0, 16616, 51787
41972,607, 0, 17175, 51787
42107,607, 0, 17175, 51787
42157,607, 0, 17175, 51787
42207,607, 0, 17175, 51787
42385,607, 0, 16611, 51757
42435,607, 0, 17061, 51757
42485,607, 0, 17061, 51757
42620,607, 0, 16930, 51757
42754,607, 0, 16930, 51758
42804,607, 0, 16930, 51758
43109,607, 0, 17142, 51742
43159,606, 0, 17142, 51742
43251,606, 0, 17128, 51742
43429,605, 0, 17128, 51742
43479,605, 0, 16921, 51714
43529,605, 0, 16921, 51714
43707,602, 0, 17305, 51714
43757,601, 0, 17305, 51714
43807,601, 0, 17305, 51714
43943,601, 0, 17586, 51710
44035,601, 0, 17045, 51710
44085,601, 0, 17045, 51710
44220,600, 0, 17045, 51710
44270,600, 0, 16808, 51710
44362,600, 0, 16808, 51701
44497,600, 0, 16611, 51701
44547,600, 0, 16611, 51701
44597,600, 0, 16611, 51701
44775,600, 0, 16966, 51677
44825,600, 0, 16966, 51677
44875,600, 0, 16791, 51677
45011,600, 0, 16791, 51677
45103,600, 0, 17186, 51673
45153,600, 0, 17186, 51673
45288,600, 0, 16787, 51673
45338,599, 0, 16787, 51673
45430,599, 0, 16787, 51673
45565,598, 0, 16803, 51660
45615,598, 0, 16803, 51660
45665,598, 0, 16662, 51660
45843,599, 0, 16955, 51660
45893,599, 0, 16955, 51636
45943,598, 0, 16955, 51636
46078,598, 0, 16523, 51636
46170,597, 0, 16523, 51636
46220,597, 0, 16523, 51636
46355,595, 0, 17130, 51636
46405,595, 0, 17130, 51636
46497,595, 0, 16685, 51636
46632,595, 0, 16685, 51636
46682,595, 0, 16469, 51636
46732,595, 0, 16469, 51619
46910,595, 0, 16738, 51619
46960,594, 0, 16738, 51619
47010,594, 0, 16738, 51619
47146,595, 0, 17260, 51602
47238,595, 0, 16857, 51602
47288,595, 0, 16857, 51602
47423,594, 0, 16857, 51602
47473,594, 0, 15722, 51602
47565,594, 0, 15722, 51579
47700,594, 0, 17110, 51579
47750,591, 0, 17110, 51579
47800,591, 0, 17110, 51579
47978,592, 0, 16673, 51577
48028,592, 0, 16673, 51577
48078,592, 0, 16606, 51577
48213,592, 0, 16606, 51577
48307,592, 0, 16385, 51562
48357,591, 0, 16385, 51562
48492,591, 0, 16182, 51562
48542,592, 0, 16182, 51562
48634,592, 0, 17185, 51562
48769,591, 0, 17185, 51527
48819,591, 0, 17185, 51527
48869,591, 0, 15998, 51527
49047,591, 0, 16678, 51527
49097,591, 0, 16678, 51527
49147,590, 0, 16678, 51527
49282,590, 0, 16438, 51527
49374,589, 0, 16438, 51527
49424,589, 0, 16438, 51527
49560,588, 0, 16833, 51518
49610,588, 0, 16833, 51518
49702,588, 0, 16740, 51518
49837,587, 0, 16313, 51518
49887,587, 0, 16313, 51518
49937,586, 0, 16313, 51476
50115,586, 0, 16067, 51476
50165,584, 0, 16067, 51476
50215,584, 0, 16067, 51476
50350,582, 0, 16578, 51478
50442,582, 0, 16652, 51478
50492,582, 0, 16652, 51478
50627,581, 0, 16652, 51478
50677,581, 0, 16444, 51478
50769,581, 0, 16444, 51482
50904,581, 0, 16042, 51482
50954,580, 0, 16042, 51482
51004,580, 0, 16042, 51482
51182,580, 0, 15840, 51478
51232,580, 0, 15840, 51478
51282,580, 0, 16123, 51478
51417,580, 0, 16123, 51478
51509,580, 0, 15746, 51445
51559,576, 0, 15746, 51445
51694,576, 0, 16192, 51445
51744,569, 0, 16192, 51445
51836,569, 0, 16520, 51445
51972,564, 0, 16520, 51460
52022,564, 0, 16520, 51460
52072,564, 0, 16421, 51460
52250,560, 0, 15468, 51460
52300,560, 0, 15468, 51460
52350,558, 0, 15468, 51481
52486,558, 0, 15628, 51481
52578,558, 0, 15628, 51481
52628,558, 0, 15628, 51481
52763,557, 0, 15392, 51493
52813,557, 0, 15392, 51493
52905,557, 0, 15745, 51493
53040,553, 0, 15683, 51493
53090,553, 0, 15683, 51493
53140,553, 0, 15683, 51416
53320,553, 0, 16561, 51416
53370,552, 0, 16561, 51416
53420,552, 0, 16561, 51416
53555,550, 0, 16001, 51460
53647,550, 0, 15730, 51460
53697,550, 0, 15730, 51460
53832,549, 0, 15730, 51460
53882,549, 0, 14668, 51460
53974,549, 0, 14668, 51450
54109,549, 0, 15916, 51450
54159,547, 0, 15916, 51450
54209,547, 0, 15916, 51450
54599,543, 0, 15248, 51449
54776,541, 0, 15506, 51447
54826,541, 0, 15506, 51447
54876,541, 0, 15134, 51447
55054,540, 0, 14694, 51447
55104,540, 0, 14694, 51447
55154,538, 0, 14694, 51433
55290,538, 0, 15650, 51433
55382,536, 0, 15650, 51433
55432,536, 0, 15650, 51433
55567,523, 0, 16080, 51428
55617,523, 0, 16080, 51428
55709,523, 0, 14953, 51428
55844,520, 0, 15309, 51428
55894,520, 0, 15309, 51428
55944,520, 0, 15309, 51461
56122,520, 0, 15309, 51461
56172,520, 0, 14478, 51461
56222,520, 0, 14478, 51461
56357,514, 0, 14631, 51445
56449,514, 0, 14531, 51445
56499,514, 0, 14531, 51445
56634,512, 0, 14531, 51445
56684,512, 0, 14531, 51445
56776,510, 0, 14804, 51452
56911,510, 0, 14499, 51452
56961,509, 0, 14499, 51452
57011,509, 0, 14499, 51452
57189,508, 0, 14081, 51455
57239,508, 0, 14081, 51455
57289,508, 0, 14081, 51455
57424,509, 0, 13845, 51455
57516,509, 0, 14495, 51455
57566,508, 0, 14495, 51453
57701,508, 0, 14165, 51453
57751,508, 0, 14165, 51453
57843,508, 0, 14165, 51453
57980,508, 0, 14165, 51421
58030,508, 0, 14165, 51421
58080,508, 0, 13067, 51421
58258,508, 0, 14389, 51421
58308,508, 0, 14389, 51421
58358,508, 0, 14389, 51436
58494,508, 0, 14389, 51436
58586,508, 0, 14117, 51436
58636,508, 0, 14101, 51436
58771,507, 0, 14101, 51428
58821,507, 0, 14101, 51428
58913,507, 0, 14101, 51428
59048,508, 0, 14158, 51428
59098,508, 0, 14158, 51428
59148,508, 0, 14158, 51410
59326,508, 0, 14158, 51410
59376,508, 0, 14429, 51410
59426,508, 0, 14429, 51410
59561,507, 0, 14394, 51419
59653,507, 0, 14394, 51419
59703,507, 0, 14394, 51419
59839,507, 0, 14133, 51419
59889,507, 0, 14133, 51419
59981,507, 0, 14133, 51403
60116,507, 0, 13872, 51403
60166,506, 0, 13872, 51403
60216,506, 0, 13872, 51403
60394,506, 0, 13872, 51390
60444,506, 0, 14280, 51390
60494,506, 0, 14280, 51390
60629,505, 0, 14280, 51390
60721,505, 0, 14024, 51390
60771,505, 0, 14024, 51407
60907,505, 0, 14024, 51407
60957,505, 0, 14387, 51407
61049,505, 0, 14387, 51407
61185,506, 0, 13730, 51379
61235,506, 0, 13905, 51379
61285,506, 0, 13905, 51379
61463,504, 0, 13905, 51379
61513,504, 0, 13905, 51379
61563,504, 0, 13905, 51393
61698,504, 0, 13905, 51393
61790,504, 0, 13968, 51393
61840,504, 0, 13968, 51393
61975,504, 0, 13968, 51335
62025,504, 0, 13968, 51335
62117,504, 0, 13968, 51335
62253,392, 0, 14030, 51335
62303,392, 0, 14030, 51335
62353,392, 0, 14030, 51335
62531,392, 0, 14030, 51635
62581,0, 0, 10024, 51635
62631,0, 0, 10024, 51635
62768,0, 0, 10024, 52408
62860,0, 0, 10024, 52408
62910,0, 0, 10024, 52408
63045,0, 0, 808, 52408
63095,0, 0, 808, 52408
63187,0, 0, 808, 52448
63322,0, 0, 808, 52448
63372,0, 0, 632, 52448
63422,0, 0, 632, 52448
63600,0, 0, 632, 52478
63650,0, 0, 632, 52478
63700,0, 0, 632, 52478
63835,0, 0, 586, 52478
63927,0, 0, 586, 52478
63977,0, 0, 586, 52500
64112,0, 0, 586, 52500
64162,0, 0, 416, 52500
64254,0, 0, 416, 52500
64389,0, 0, 416, 52516
64439,0, 0, 416, 52516
64489,0, 0, 416, 52516
64667,0, 0, 54, 52516
64717,0, 0, 54, 52516
64767,0, 0, 54, 52516
64902,0, 0, 54, 52527
64994,0, 0, 50, 52527
65044,0, 0, 50, 52527
65179,0, 0, 50, 52537
65229,0, 0, 50, 52537
65321,0, 0, 50, 52537
65456,0, 0, 45, 52537
65506,0, 0, 45, 52537
65556,0, 0, 45, 52537
65734,0, 0, 112, 52547
65784,0, 0, 112, 52547
65834,0, 0, 112, 52547
65969,0, 0, 112, 52547
66103,0, 0, 112, 52555
66153,0, 0, 154, 52555
66458,0, 0, 154, 52560
66508,0, 0, 154, 52560
66600,27, 0, 128, 52560
66777,27, 0, 128, 52560
66827,27, 0, 128, 52569
66877,27, 0, 128, 52569
67055,27, 0, 909, 52569
67105,27, 0, 909, 52569
67155,27, 0, 909, 52569
67290,27, 0, 909, 52575
67382,28, 0, 730, 52575
67432,28, 0, 730, 52575
67569,28, 0, 730, 52575
67619,28, 0, 730, 52582
67711,28, 0, 730, 52582
67846,43, 0, 771, 52582
67896,43, 0, 771, 52582
67946,43, 0, 771, 52582
68124,43, 0, 771, 52586
68174,45, 0, 1003, 52586
68224,45, 0, 1003, 52586
68359,45, 0, 1003, 52586
68451,45, 0, 1003, 52586
68501,45, 0, 1003, 52586
68636,56, 0, 1034, 52586
68686,56, 0, 1034, 52586
68778,56, 0, 1034, 52586
68913,56, 0, 1034, 52580
68963,60, 0, 1176, 52580
69013,60, 0, 1176, 52580
69191,60, 0, 1176, 52580
69241,60, 0, 1176, 52568
69291,60, 0, 1176, 52568
69426,67, 0, 1269, 52568
69518,67, 0, 1269, 52568
69568,67, 0, 1269, 52568
69703,67, 0, 1269, 52555
69753,66, 0, 1700, 52555
69845,66, 0, 1700, 52555
69980,66, 0, 1700, 52555
70030,66, 0, 1700, 52532
70080,66, 0, 1700, 52532
70258,69, 0, 1466, 52532
70308,69, 0, 1466, 52532
70358,69, 0, 1466, 52532
70493,69, 0, 1466, 52494
70585,94, 0, 1595, 52494
70635,94, 0, 1595, 52494
70770,94, 0, 1595, 52494
70820,94, 0, 1595, 52457
70912,94, 0, 1595, 52457
71047,96, 0, 3007, 52457
71097,96, 0, 3007, 52457
71147,96, 0, 2808, 52457
71325,96, 0, 2808, 52470
71375,218, 0, 2898, 52470
71425,218, 0, 2898, 52470
71561,218, 0, 2898, 52470
71653,218, 0, 2898, 52288
71703,218, 0, 2898, 52288
71838,333, 0, 6093, 52288
71888,333, 0, 6093, 52288
71980,333, 0, 6093, 52288
72115,333, 0, 6093, 52069
72165,381, 0, 9946, 52069
72215,381, 0, 9946, 52069
72394,409, 0, 9634, 52069
72444,409, 0, 9634, 51993
72494,409, 0, 9634, 51993
72629,433, 0, 11531, 51993
72721,433, 0, 11531, 51993
72771,433, 0, 11531, 51993
72906,433, 0, 11531, 51902
72956,433, 0, 11923, 51902
73048,433, 0, 11923, 51902
73183,433, 0, 11923, 51902
73233,433, 0, 11923, 51889
73283,433, 0, 11923, 51889
73461,434, 0, 12560, 51889
73511,434, 0, 12560, 51889
73561,433, 0, 12245, 51889
73696,433, 0, 12245, 51866
73788,433, 0, 12129, 51866
73838,433, 0, 12129, 51866
73973,433, 0, 12129, 51866
74023,433, 0, 12129, 51868
74115,433, 0, 12129, 51868
74250,433, 0, 11916, 51868
74300,433, 0, 11916, 51868
74350,433, 0, 11916, 51868
74528,433, 0, 11916, 51867
74578,433, 0, 12333, 51867
74628,433, 0, 12333, 51867
74763,448, 0, 12333, 51867
74855,448, 0, 11593, 51833
74905,448, 0, 11593, 51833
75040,461, 0, 12676, 51833
75090,461, 0, 12676, 51833
75182,465, 0, 12541, 51833
75317,465, 0, 12541, 51801
75367,466, 0, 12541, 51801
75417,466, 0, 12541, 51801
75595,466, 0, 13165, 51801
75645,466, 0, 13165, 51776
75695,466, 0, 13165, 51776
75831,467, 0, 13343, 51776
75923,467, 0, 13343, 51776
75973,466, 0, 13343, 51776
76108,466, 0, 13041, 51765
76158,466, 0, 13291, 51765
76250,466, 0, 13291, 51765
76386,467, 0, 13291, 51765
76436,467, 0, 13083, 51763
76486,467, 0, 13083, 51763
76664,466, 0, 13245, 51763
76714,466, 0, 13245, 51763
76764,466, 0, 13245, 51763
76900,466, 0, 13074, 51756
76992,467, 0, 13074, 51756
77042,467, 0, 12620, 51756
77177,467, 0, 12620, 51756
77227,467, 0, 12620, 51756
77321,467, 0, 13329, 51745
77456,467, 0, 13049, 51745
77506,467, 0, 13049, 51745
77556,468, 0, 13049, 51745
77946,466, 0, 13213, 51737
78123,466, 0, 13427, 51747
78173,466, 0, 13427, 51747
78223,466, 0, 13427, 51747
78401,466, 0, 12998, 51747
78451,466, 0, 13243, 51732
78501,466, 0, 13243, 51732
78636,466, 0, 13034, 51732
78728,466, 0, 13034, 51732
78778,466, 0, 13034, 51732
78913,466, 0, 13454, 51733
78963,467, 0, 13454, 51733
79055,467, 0, 12876, 51733
79190,466, 0, 12876, 51733
79240,466, 0, 12912, 51733
79290,466, 0, 12912, 51747
79468,466, 0, 12212, 51747
79518,466, 0, 12212, 51747
79568,466, 0, 12212, 51747
79704,466, 0, 13662, 51707
79796,467, 0, 13662, 51707
79846,467, 0, 13136, 51707
79981,470, 0, 13136, 51707
80031,470, 0, 13136, 51707
80123,470, 0, 12852, 51705
80258,482, 0, 13455, 51705
80308,482, 0, 13455, 51705
80358,501, 0, 13455, 51705
80536,534, 0, 13683, 51684
80586,534, 0, 13683, 51684
80636,534, 0, 13600, 51684
80771,565, 0, 13600, 51684
80863,565, 0, 14279, 51515
80913,565, 0, 14279, 51515
81048,582, 0, 16045, 51515
81098,582, 0, 16045, 51515
81190,610, 0, 16045, 51515
81326,610, 0, 15814, 51403
81376,663, 0, 15814, 51403
81426,663, 0, 15814, 51403
81604,709, 0, 16420, 51403
81654,709, 0, 18607, 51403
81704,709, 0, 18607, 51288
81839,720, 0, 18863, 51288
81932,720, 0, 18863, 51288
81982,722, 0, 18863, 51288
82119,722, 0, 20596, 51138
82169,731, 0, 20596, 51138
82261,731, 0, 20611, 51138
82397,748, 0, 20611, 51138
82447,748, 0, 20408, 51138
82497,748, 0, 20408, 51079
82675,765, 0, 20435, 51079
82725,765, 0, 20435, 51079
82775,779, 0, 20435, 51079
82911,779, 0, 21283, 50975
83003,783, 0, 21283, 50975
83053,783, 0, 21826, 50975
83189,783, 0, 21826, 50975
83239,783, 0, 21939, 50975
83331,783, 0, 21939, 50903
83466,781, 0, 22228, 50903
83516,781, 0, 22228, 50903
83566,779, 0, 22228, 50903
83744,766, 0, 21812, 50855
83794,766, 0, 21812, 50855
83844,766, 0, 22729, 50855
83979,766, 0, 22729, 50855
84071,766, 0, 21615, 50855
84121,766, 0, 21615, 50888
84256,766, 0, 22009, 50888
84306,766, 0, 22009, 50888
84398,766, 0, 22009, 50888
84533,765, 0, 21681, 50853
84583,765, 0, 21681, 50853
84633,765, 0, 21265, 50853
84811,765, 0, 21265, 50853
84861,765, 0, 21465, 50853
84911,765, 0, 21465, 50813
85046,766, 0, 22038, 50813
85138,765, 0, 22038, 50813
85188,765, 0, 22038, 50813
85323,765, 0, 21157, 50820
85373,765, 0, 21157, 50820
85465,765, 0, 21400, 50820
85600,765, 0, 21400, 50820
85650,765, 0, 21313, 50820
85700,765, 0, 21313, 50806
85878,765, 0, 21409, 50806
85928,765, 0, 21409, 50806
85978,765, 0, 21409, 50806
86113,765, 0, 21518, 50776
86205,765, 0, 21518, 50776
86255,765, 0, 20911, 50776
86390,765, 0, 20911, 50776
86440,765, 0, 21903, 50776
86532,765, 0, 21903, 50558
86667,763, 0, 23351, 50558
86717,763, 0, 23351, 50558
86767,761, 0, 23351, 50558
86947,759, 0, 20747, 50734
86997,759, 0, 20747, 50734
87047,759, 0, 21247, 50734
87182,759, 0, 21247, 50734
87274,759, 0, 20913, 50734
87324,759, 0, 20913, 50722
87459,758, 0, 20915, 50722
87509,758, 0, 20915, 50722
87601,758, 0, 20915, 50722
87736,758, 0, 20915, 50690
87786,758, 0, 20915, 50690
87836,758, 0, 21233, 50690
88014,757, 0, 21233, 50690
88064,757, 0, 21259, 50690
88114,757, 0, 21259, 50669
88249,757, 0, 21191, 50669
88341,757, 0, 21191, 50669
88391,757, 0, 21191, 50669
88527,757, 0, 20898, 50670
88577,757, 0, 20898, 50670
88670,757, 0, 21694, 50670
88805,756, 0, 21694, 50670
88855,756, 0, 21676, 50670
88905,756, 0, 21676, 50606
89083,755, 0, 21671, 50606
89133,755, 0, 21671, 50606
89183,755, 0, 21671, 50606
89318,755, 0, 20977, 50600
89452,754, 0, 21293, 50600
89502,754, 0, 21293, 50600
89808,753, 0, 20768, 50598
89858,753, 0, 20768, 50598
89950,753, 0, 20768, 50598
90127,753, 0, 20877, 50564
90177,753, 0, 20877, 50564
90227,753, 0, 20877, 50564
90405,753, 0, 21381, 50564
90455,753, 0, 21267, 50564
90505,753, 0, 21267, 50527
90640,750, 0, 21290, 50527
90732,750, 0, 21290, 50527
90782,750, 0, 21290, 50527
90917,750, 0, 20826, 50539
90967,747, 0, 20826, 50539
91059,747, 0, 21559, 50539
91194,745, 0, 21559, 50539
91244,745, 0, 21586, 50539
91294,745, 0, 21586, 50539
91472,745, 0, 21132, 50537
91522,745, 0, 21132, 50537
91572,745, 0, 21132, 50537
91709,745, 0, 21127, 50537
91802,745, 0, 21127, 50540
91852,745, 0, 20877, 50540
91987,745, 0, 20877, 50540
92037,745, 0, 21184, 50540
92129,745, 0, 21184, 50449
92264,745, 0, 20991, 50449
92314,745, 0, 20991, 50449
92364,744, 0, 20991, 50449
92542,744, 0, 21161, 50473
92592,744, 0, 21161, 50473
92642,744, 0, 20402, 50473
92777,744, 0, 20402, 50473
92869,744, 0, 21054, 50473
92919,744, 0, 21054, 50441
93054,744, 0, 21921, 50441
93104,744, 0, 21921, 50441
93196,744, 0, 21921, 50441
93331,744, 0, 20569, 50412
93381,744, 0, 20569, 50412
93431,744, 0, 20569, 50412
93917,743, 0, 20640, 50363
93967,741, 0, 20640, 50363
94017,741, 0, 20640, 50363
94152,737, 0, 20640, 50346
94244,737, 0, 21375, 50346
94294,737, 0, 21375, 50346
94429,0, 0, 21375, 50346
94479,0, 0, 19329, 50346
94571,0, 0, 19329, 52132
94706,0, 0, 19329, 52132
94756,0, 0, 340, 52132
94806,0, 0, 340, 52132
94984,0, 0, 717, 52193
95034,0, 0, 488, 52193
95084,0, 0, 488, 52193
95219,0, 0, 488, 52193
95311,0, 0, 488, 52193
95361,0, 0, 488, 52243
95496,0, 0, 597, 52243
95546,0, 0, 597, 52243
95638,0, 0, 597, 52243
95773,0, 0, 689, 52278
95823,0, 0, 689, 52278
95873,0, 0, 689, 52278
96051,0, 0, 580, 52278
96101,0, 0, 580, 52278
96151,0, 0, 490, 52307
96286,0, 0, 490, 52307
96378,0, 0, 550, 52307
96428,0, 0, 550, 52307
96563,0, 0, 550, 52328
96613,0, 0, 550, 52328
