Tick,Throttle,Speed,Current,Voltage
24697,355, 0, 8916, 52579
25003,355, 0, 8919, 52578
25053,355, 0, 8919, 52578
25103,355, 0, 8919, 52578
25322,354, 0, 8923, 52578
25372,355, 0, 8923, 52578
25422,355, 0, 8923, 52583
25559,355, 0, 8923, 52583
25651,355, 0, 8928, 52583
25701,355, 0, 8928, 52583
25836,346, 0, 8928, 52578
25886,346, 0, 8928, 52578
25978,308, 0, 8928, 52578
26113,308, 0, 8934, 52578
26163,241, 0, 8934, 52578
26213,241, 0, 8934, 52604
26391,192, 0, 8933, 52604
26441,192, 0, 8933, 52604
26491,192, 0, 8933, 52604
26626,138, 0, 8933, 52626
26719,138, 0, 8933, 52626
26769,88, 0, 8933, 52626
26904,88, 0, 8938, 52626
26954,35, 0, 8938, 52626
27047,35, 0, 8938, 52644
27182,0, 0, 8938, 52644
27232,0, 0, 8949, 52644
27282,0, 0, 8949, 52644
27460,0, 0, 8949, 52657
27510,0, 0, 8949, 52657
27560,0, 0, 8949, 52657
27695,0, 0, 8952, 52657
27787,0, 0, 8952, 52657
27837,0, 0, 8952, 52657
27972,0, 0, 8952, 52657
28022,0, 0, 8955, 52657
28114,0, 0, 8955, 52657
28249,0, 0, 8955, 52655
28299,0, 0, 8955, 52655
28349,0, 0, 8955, 52655
28527,0, 0, 8955, 52655
28577,0, 0, 8955, 52655
28627,0, 0, 8955, 52656
28762,0, 0, 8955, 52656
28854,0, 0, 8957, 52656
28904,0, 0, 8957, 52656
29039,0, 0, 8957, 52656
29089,0, 0, 8957, 52656
29181,0, 0, 8957, 52656
29316,0, 0, 8961, 52656
29366,0, 0, 8961, 52656
29416,0, 0, 8961, 52657
29594,0, 0, 8961, 52657
29644,0, 0, 8963, 52657
29694,0, 0, 8963, 52657
29829,0, 0, 8963, 52656
29922,0, 0, 8963, 52656
29972,0, 0, 8963, 52656
30107,0, 0, 8965, 52656
30157,0, 0, 8965, 52656
30250,0, 0, 8965, 52655
30387,0, 0, 8965, 52655
30437,0, 0, 8958, 52655
30487,0, 0, 8958, 52655
30665,0, 0, 8958, 52656
30715,0, 0, 8958, 52656
30765,0, 0, 8958, 52656
30900,0, 0, 8959, 52656
30992,0, 0, 8959, 52656
31042,0, 0, 8959, 52657
31177,0, 0, 8959, 52657
31227,0, 0, 8964, 52657
31319,0, 0, 8964, 52657
31454,0, 0, 8964, 52656
31504,0, 0, 8964, 52656
31554,0, 0, 8964, 52656
31732,0, 0, 8965, 52656
31782,0, 0, 8965, 52656
31832,0, 0, 8965, 52657
31967,0, 0, 8965, 52657
32059,0, 0, 8975, 52657
32109,0, 0, 8975, 52657
32244,0, 0, 8975, 52657
32294,0, 0, 8975, 52657
32386,0, 0, 8975, 52657
32521,0, 0, 8975, 52657
32571,0, 0, 8975, 52657
32621,0, 0, 8975, 52656
32799,0, 0, 8975, 52656
32849,0, 0, 8975, 52656
32899,0, 0, 8975, 52656
33034,0, 0, 8975, 52656
33127,0, 0, 8975, 52656
33177,0, 0, 8975, 52656
33312,0, 0, 8975, 52656
33362,0, 0, 8975, 52656
33454,0, 0, 8975, 52657
33589,0, 0, 8975, 52657
33639,0, 0, 8978, 52657
33689,0, 0, 8978, 52657
33867,0, 0, 8978, 52656
33917,0, 0, 8978, 52656
33967,0, 0, 8978, 52656
34102,0, 0, 8986, 52656
34194,0, 0, 8986, 52656
34244,0, 0, 8986, 52656
34379,0, 0, 8986, 52656
34429,0, 0, 8984, 52656
34521,0, 0, 8984, 52656
34656,0, 0, 8984, 52656
34706,0, 0, 8984, 52656
34756,0, 0, 8984, 52656
34934,0, 0, 8988, 52656
34984,0, 0, 8988, 52656
35034,0, 0, 8988, 52657
35171,0, 0, 8988, 52657
35264,0, 0, 8989, 52657
35314,0, 0, 8989, 52657
35449,0, 0, 8989, 52656
35499,0, 0, 8989, 52656
35592,0, 0, 8989, 52656
35727,0, 0, 8991, 52656
35777,0, 0, 8991, 52656
35827,0, 0, 8991, 52656
36005,0, 0, 8991, 52657
36055,0, 0, 8987, 52657
36105,0, 0, 8987, 52657
36240,0, 0, 8987, 52655
36374,0, 0, 8987, 52655
36424,0, 0, 8987, 52655
36729,0, 0, 8996, 52657
36779,0, 0, 8996, 52657
36871,0, 0, 8993, 52657
37048,0, 0, 8993, 52656
37098,0, 0, 8993, 52656
37148,0, 0, 8993, 52656
37326,0, 0, 8999, 52656
37376,0, 0, 8999, 52656
37426,0, 0, 8999, 52656
37561,0, 0, 8999, 52656
37653,0, 0, 8999, 52656
37703,0, 0, 8999, 52656
37838,0, 0, 8999, 52656
37888,0, 0, 8999, 52656
37981,0, 0, 8999, 52656
38116,0, 0, 9001, 52656
38166,0, 0, 9001, 52656
38216,0, 0, 9001, 52656
38394,0, 0, 9001, 52655
38444,0, 0, 9001, 52655
38494,0, 0, 9002, 52655
38629,0, 0, 9002, 52655
38722,0, 0, 9002, 52655
38772,0, 0, 9002, 52655
38907,0, 0, 8999, 52655
38957,0, 0, 8999, 52655
39050,0, 0, 8999, 52654
39185,0, 0, 8999, 52654
39235,0, 0, 8999, 52654
39285,0, 0, 9003, 52654
39463,0, 0, 9003, 52654
39513,0, 0, 9003, 52654
39563,0, 0, 9003, 52654
39698,0, 0, 9004, 52654
39790,0, 0, 9004, 52654
39840,0, 0, 9004, 52654
39977,0, 0, 9004, 52654
40027,0, 0, 9004, 52654
40119,0, 0, 9009, 52654
40254,0, 0, 9009, 52654
40304,0, 0, 9009, 52654
40354,0, 0, 9009, 52654
40532,0, 0, 9010, 52654
40582,0, 0, 9010, 52654
40632,0, 0, 9010, 52654
40767,0, 0, 9010, 52653
40860,0, 0, 9014, 52653
40910,0, 0, 9014, 52653
41045,0, 0, 9014, 52653
41095,0, 0, 9014, 52654
41188,0, 0, 9014, 52654
41323,0, 0, 9015, 52654
41373,0, 0, 9015, 52654
41423,0, 0, 9015, 52654
41601,0, 0, 9015, 52654
41651,0, 0, 9015, 52654
41701,0, 0, 9016, 52654
41836,0, 0, 9016, 52654
41929,0, 0, 9016, 52653
41979,0, 0, 9016, 52653
42114,0, 0, 9011, 52653
42164,0, 0, 9011, 52653
42256,0, 0, 9011, 52653
42391,0, 0, 9011, 52654
42441,0, 0, 9011, 52654
42491,0, 0, 9013, 52654
42669,0, 0, 9013, 52653
42719,0, 0, 9013, 52653
42769,0, 0, 9013, 52653
42904,0, 0, 9015, 52653
42996,0, 0, 9015, 52653
43046,0, 0, 9015, 52653
43181,0, 0, 9015, 52654
43231,0, 0, 9015, 52654
43323,0, 0, 9025, 52654
43458,0, 0, 9025, 52654
43508,0, 0, 9025, 52654
43558,0, 0, 9025, 52654
43736,0, 0, 9025, 52654
43786,0, 0, 9025, 52654
43836,0, 0, 9025, 52654
43971,0, 0, 9025, 52653
44064,0, 0, 9025, 52653
44114,0, 0, 9021, 52653
44249,0, 0, 9021, 52653
44299,0, 0, 9021, 52650
44392,0, 0, 9021, 52650
44527,0, 0, 9026, 52650
44577,0, 0, 9026, 52650
44627,0, 0, 9026, 52650
44806,0, 0, 9026, 52651
44856,0, 0, 9026, 52651
44906,0, 0, 9028, 52651
45041,0, 0, 9028, 52651
45133,0, 0, 9028, 52651
45183,0, 0, 9028, 52651
45318,0, 0, 9031, 52651
45368,0, 0, 9031, 52651
45460,0, 0, 9031, 52651
45595,0, 0, 9031, 52651
45645,0, 0, 9031, 52651
45695,0, 0, 9033, 52651
45873,0, 0, 9033, 52651
45923,0, 0, 9033, 52652
45973,0, 0, 9033, 52652
46108,0, 0, 9033, 52652
46200,0, 0, 9033, 52652
46250,0, 0, 9033, 52652
46385,0, 0, 9033, 52651
46435,0, 0, 9033, 52651
46527,0, 0, 9035, 52651
46662,0, 0, 9035, 52651
46712,0, 0, 9035, 52650
46762,0, 0, 9035, 52650
46940,0, 0, 9034, 52650
46990,0, 0, 9034, 52650
47040,0, 0, 9034, 52650
47175,0, 0, 9034, 52651
47268,0, 0, 9034, 52651
47318,0, 0, 9036, 52651
47453,0, 0, 9036, 52651
47503,0, 0, 9036, 52651
47596,0, 0, 9036, 52651
47731,0, 0, 9033, 52651
47781,0, 0, 9033, 52651
47831,0, 0, 9033, 52651
48221,0, 0, 9035, 52651
48398,0, 0, 9035, 52650
48448,0, 0, 9035, 52650
48498,0, 0, 9035, 52650
48676,0, 0, 9035, 52650
48726,0, 0, 9035, 52650
48776,0, 0, 9035, 52650
48911,0, 0, 9034, 52650
49003,0, 0, 9034, 52650
49053,0, 0, 9034, 52650
49188,0, 0, 9034, 52650
49238,0, 0, 9034, 52650
49330,0, 0, 9044, 52650
49465,0, 0, 9044, 52650
49515,0, 0, 9044, 52649
49565,0, 0, 9044, 52649
49745,0, 0, 9045, 52649
49795,0, 0, 9045, 52649
49845,0, 0, 9045, 52649
49980,0, 0, 9045, 52651
50073,0, 0, 9045, 52651
50123,0, 0, 9039, 52651
50258,0, 0, 9039, 52651
50308,0, 0, 9039, 52649
50401,0, 0, 9039, 52649
50536,0, 0, 9049, 52649
50586,0, 0, 9049, 52649
50636,0, 0, 9049, 52649
50814,0, 0, 9049, 52650
50864,0, 0, 9049, 52650
50914,0, 0, 9049, 52650
51049,0, 0, 9049, 52650
51141,0, 0, 9049, 52649
51191,0, 0, 9049, 52649
51326,0, 0, 9049, 52649
51376,0, 0, 9049, 52649
51468,0, 0, 9049, 52649
51603,0, 0, 9049, 52650
51653,0, 0, 9049, 52650
51703,0, 0, 9049, 52650
51881,0, 0, 9051, 52650
51931,0, 0, 9051, 52649
51981,0, 0, 9051, 52649
52116,0, 0, 9048, 52649
52208,0, 0, 9048, 52649
52258,0, 0, 9048, 52649
52393,0, 0, 9048, 52650
52443,0, 0, 9048, 52650
52536,0, 0, 9049, 52650
52671,0, 0, 9049, 52650
52721,0, 0, 9049, 52648
52771,0, 0, 9049, 52648
52949,0, 0, 9048, 52648
52999,0, 0, 9048, 52648
53049,0, 0, 9048, 52648
53184,0, 0, 9048, 52649
53277,0, 0, 9048, 52649
53327,0, 0, 9048, 52649
53462,0, 0, 9048, 52649
53512,0, 0, 9048, 52649
53605,0, 0, 9048, 52649
53740,0, 0, 9054, 52649
53790,0, 0, 9054, 52649
53840,0, 0, 9054, 52649
54018,0, 0, 9054, 52649
54068,0, 0, 9054, 52649
54118,0, 0, 9054, 52649
54253,0, 0, 9047, 52649
54345,0, 0, 9047, 52646
54395,0, 0, 9047, 52646
54532,0, 0, 9048, 52646
54582,0, 0, 9048, 52646
54674,0, 0, 9048, 52646
54809,0, 0, 9048, 52647
54859,0, 0, 9048, 52647
54909,0, 0, 9048, 52647
55087,0, 0, 9049, 52647
55137,0, 0, 9049, 52647
55187,0, 0, 9049, 52647
55322,0, 0, 9049, 52647
55415,0, 0, 9057, 52647
