Tick,Throttle,Speed,Current,Voltage,Speed
38903,0, 0, 0, 0, 5682
38953,0, 0, 0, 0, 5682
39003,0, 0, 0, 0, 5682
39053,0, 0, 0, 0, 5682
39105,0, 0, 0, 0, 5682
39155,0, 0, 0, 0, 5682
39205,0, 0, 0, 0, 5682
39255,0, 0, 0, 0, 5682
39305,0, 0, 0, 0, 5682
39357,0, 0, 0, 0, 5682
39407,0, 0, 0, 0, 5682
39457,0, 0, 0, 0, 5682
39507,0, 0, 0, 0, 5682
39557,0, 0, 0, 0, 5682
39609,0, 0, 0, 0, 5682
39659,0, 0, 0, 0, 5682
39709,0, 0, 0, 0, 5682
39760,0, 0, 0, 0, 5682
39810,0, 0, 0, 0, 5682
39862,0, 0, 0, 0, 5682
39912,0, 0, 0, 0, 5682
39962,0, 0, 0, 0, 5682
40012,0, 0, 0, 0, 5682
40062,0, 0, 0, 0, 5682
40114,0, 0, 0, 0, 5682
40164,0, 0, 0, 0, 5682
40214,0, 0, 0, 0, 5682
40264,0, 0, 0, 0, 5682
40314,0, 0, 0, 0, 5682
40366,0, 0, 0, 0, 5682
40416,0, 0, 0, 0, 5682
40466,0, 0, 0, 0, 5682
40516,0, 0, 0, 0, 5682
40566,0, 0, 0, 0, 5682
40618,0, 0, 0, 0, 5682
40668,0, 0, 0, 0, 5682
40718,0, 0, 0, 0, 5682
40768,0, 0, 0, 0, 5682
40818,0, 0, 0, 0, 5682
40870,0, 0, 0, 0, 5682
40921,0, 0, 0, 0, 5682
40971,0, 0, 0, 0, 5682
41021,0, 0, 0, 0, 5682
41071,0, 0, 0, 0, 5682
41123,0, 0, 0, 0, 5682
41173,0, 0, 0, 0, 5682
41223,0, 0, 0, 0, 5682
41273,0, 0, 0, 0, 5682
41323,0, 0, 0, 0, 5682
41375,0, 0, 0, 0, 5682
41425,0, 0, 0, 0, 5682
41475,0, 0, 0, 0, 5682
41525,0, 0, 0, 0, 5682
41575,0, 0, 0, 0, 5682
41627,0, 0, 0, 0, 5682
41677,0, 0, 0, 0, 5682
41727,0, 0, 0, 0, 5682
41777,0, 0, 0, 0, 5682
41827,0, 0, 0, 0, 5682
41879,0, 0, 0, 0, 5682
41929,0, 0, 0, 0, 5682
41979,0, 0, 0, 0, 5682
42030,0, 0, 0, 0, 5682
42080,0, 0, 0, 0, 5682
42132,0, 0, 0, 0, 5682
42182,0, 0, 0, 0, 5682
42232,0, 0, 0, 0, 5682
42282,0, 0, 0, 0, 5682
42332,0, 0, 0, 0, 5682
42384,0, 0, 0, 0, 5682
42434,0, 0, 0, 0, 5682
42484,0, 0, 0, 0, 5682
42534,0, 0, 0, 0, 5682
42584,0, 0, 0, 0, 5682
42636,0, 0, 0, 0, 5682
42686,0, 0, 0, 0, 5682
42736,0, 0, 0, 0, 5682
42786,0, 0, 0, 0, 5682
42836,0, 0, 0, 0, 5682
42888,0, 0, 0, 0, 5682
42938,0, 0, 0, 0, 5682
42988,0, 0, 0, 0, 5682
43038,0, 0, 0, 0, 5682
43088,0, 0, 0, 0, 5682
43142,0, 0, 0, 0, 5682
43192,0, 0, 0, 0, 5682
43242,0, 0, 0, 0, 5682
43292,0, 0, 0, 0, 5682
43342,0, 0, 0, 0, 5682
43394,0, 0, 0, 0, 5682
43444,0, 0, 0, 0, 5682
43494,0, 0, 0, 0, 5682
43544,0, 0, 0, 0, 5682
43594,0, 0, 0, 0, 5682
43646,0, 0, 0, 0, 5682
43696,0, 0, 0, 0, 5682
43746,0, 0, 0, 0, 5682
43796,0, 0, 0, 0, 5682
43846,0, 0, 0, 0, 5682
43898,0, 0, 0, 0, 5682
43948,0, 0, 0, 0, 5682
43998,0, 0, 0, 0, 5682
44048,0, 0, 0, 0, 5682
44098,0, 0, 0, 0, 5682
44152,0, 0, 0, 0, 5682
44202,0, 0, 0, 0, 5682
44253,0, 0, 0, 0, 5682
44303,0, 0, 0, 0, 5682
44353,0, 0, 0, 0, 5682
44405,0, 0, 0, 0, 5682
44455,0, 0, 0, 0, 5682
44505,0, 0, 0, 0, 5682
44555,0, 0, 0, 0, 5682
44605,0, 0, 0, 0, 5682
44657,0, 0, 0, 0, 5682
44707,0, 0, 0, 0, 5682
44757,0, 0, 0, 0, 5682
44807,0, 0, 0, 0, 5682
44857,0, 0, 0, 0, 5682
44909,0, 0, 0, 0, 5682
44959,0, 0, 0, 0, 5682
45009,0, 0, 0, 0, 5682
45059,0, 0, 0, 0, 5682
45109,0, 0, 0, 0, 5682
45161,0, 0, 0, 0, 5682
45211,0, 0, 0, 0, 5682
45261,0, 0, 0, 0, 5682
45311,0, 0, 0, 0, 5682
45361,0, 0, 0, 0, 5682
45414,0, 0, 0, 0, 5682
45464,0, 0, 0, 0, 5682
45514,0, 0, 0, 0, 5682
45564,0, 0, 0, 0, 5682
45614,0, 0, 0, 0, 5682
45666,0, 0, 0, 0, 5682
45716,0, 0, 0, 0, 5682
45766,0, 0, 0, 0, 5682
45816,0, 0, 0, 0, 5682
45866,0, 0, 0, 0, 5682
45918,0, 0, 0, 0, 5682
45968,0, 0, 0, 0, 5682
46018,0, 0, 0, 0, 5682
46068,0, 0, 0, 0, 5682
46118,0, 0, 0, 0, 5682
46170,0, 0, 0, 0, 5682
46220,0, 0, 0, 0, 5682
46270,0, 0, 0, 0, 5682
46320,0, 0, 0, 0, 5682
46370,0, 0, 0, 0, 5682
46422,0, 0, 0, 0, 5682
46472,0, 0, 0, 0, 5682
46523,0, 0, 0, 0, 5682
46573,0, 0, 0, 0, 5682
46623,0, 0, 0, 0, 5682
46675,0, 0, 0, 0, 5682
46725,0, 0, 0, 0, 5682
46775,0, 0, 0, 0, 5682
46825,0, 0, 0, 0, 5682
46875,0, 0, 0, 0, 5682
46927,0, 0, 0, 0, 5682
46977,0, 0, 0, 0, 5682
47027,0, 0, 0, 0, 5682
47077,0, 0, 0, 0, 5682
47127,0, 0, 0, 0, 5682
47179,0, 0, 0, 0, 5682
47229,0, 0, 0, 0, 5682
47279,0, 0, 0, 0, 5682
47329,0, 0, 0, 0, 5682
47379,0, 0, 0, 0, 5682
47431,0, 0, 0, 0, 5682
47481,0, 0, 0, 0, 5682
47531,0, 0, 0, 0, 5682
47581,0, 0, 0, 0, 5682
47632,0, 0, 0, 0, 5682
47684,0, 0, 0, 0, 5682
47734,0, 0, 0, 0, 5682
47784,0, 0, 0, 0, 5682
47834,0, 0, 0, 0, 5682
47884,0, 0, 0, 0, 5682
47936,0, 0, 0, 0, 5682
47986,0, 0, 0, 0, 5682
48036,0, 0, 0, 0, 5682
48086,0, 0, 0, 0, 5682
48136,0, 0, 0, 0, 5682
48188,0, 0, 0, 0, 5682
48238,0, 0, 0, 0, 5682
48288,0, 0, 0, 0, 5682
48338,0, 0, 0, 0, 5682
48388,0, 0, 0, 0, 5682
48440,0, 0, 0, 0, 5682
48490,0, 0, 0, 0, 5682
48540,0, 0, 0, 0, 5682
48590,0, 0, 0, 0, 5682
48640,0, 0, 0, 0, 5682
48692,0, 0, 0, 0, 5682
48743,0, 0, 0, 0, 5682
48793,0, 0, 0, 0, 5682
48843,0, 0, 0, 0, 5682
48893,0, 0, 0, 0, 5682
48945,0, 0, 0, 0, 5682
48995,0, 0, 0, 0, 5682
49045,0, 0, 0, 0, 5682
49095,0, 0, 0, 0, 5682
49145,0, 0, 0, 0, 5682
49197,0, 0, 0, 0, 5682
49247,0, 0, 0, 0, 5682
49297,0, 0, 0, 0, 5682
49347,0, 0, 0, 0, 5682
49397,0, 0, 0, 0, 5682
49449,0, 0, 0, 0, 5682
49499,0, 0, 0, 0, 5682
49549,0, 0, 0, 0, 5682
49599,0, 0, 0, 0, 5682
49649,0, 0, 0, 0, 5682
49703,0, 0, 0, 0, 5682
49753,0, 0, 0, 0, 5682
49803,0, 0, 0, 0, 5682
49853,0, 0, 0, 0, 5682
49904,0, 0, 0, 0, 5682
49956,0, 0, 0, 0, 5682
50006,0, 0, 0, 0, 5682
50056,0, 0, 0, 0, 5682
50106,0, 0, 0, 0, 5682
50156,0, 0, 0, 0, 5682
50208,0, 0, 0, 0, 5682
50258,0, 0, 0, 0, 5682
50308,0, 0, 0, 0, 5682
50358,0, 0, 0, 0, 5682
50408,0, 0, 0, 0, 5682
50460,0, 0, 0, 0, 5682
50510,0, 0, 0, 0, 5682
50560,0, 0, 0, 0, 5682
50610,0, 0, 0, 0, 5682
50660,0, 0, 0, 0, 5682
50712,0, 0, 0, 0, 5682
50762,0, 0, 0, 0, 5682
50812,0, 0, 0, 0, 5682
50862,0, 0, 0, 0, 5682
50912,0, 0, 0, 0, 5682
50964,0, 0, 0, 0, 5682
51015,0, 0, 0, 0, 5682
51065,0, 0, 0, 0, 5682
51115,0, 0, 0, 0, 5682
51165,0, 0, 0, 0, 5682
51217,0, 0, 0, 0, 5682
51267,0, 0, 0, 0, 5682
51317,0, 0, 0, 0, 5682
51367,0, 0, 0, 0, 5682
51417,0, 0, 0, 0, 5682
51469,0, 0, 0, 0, 5682
51519,0, 0, 0, 0, 5682
51569,0, 0, 0, 0, 5682
51619,0, 0, 0, 0, 5682
51669,0, 0, 0, 0, 5682
51721,0, 0, 0, 0, 5682
51773,0, 0, 0, 0, 5682
51823,0, 0, 0, 0, 5682
51873,0, 0, 0, 0, 5682
51923,0, 0, 0, 0, 5682
51973,0, 0, 0, 0, 5682
52025,0, 0, 0, 0, 5682
52075,0, 0, 0, 0, 5682
52126,0, 0, 0, 0, 5682
52176,0, 0, 0, 0, 5682
52226,0, 0, 0, 0, 5682
52278,0, 0, 0, 0, 5682
52328,0, 0, 0, 0, 5682
52378,0, 0, 0, 0, 5682
52428,0, 0, 0, 0, 5682
52478,0, 0, 0, 0, 5682
52530,0, 0, 0, 0, 5682
52580,0, 0, 0, 0, 5682
52630,0, 0, 0, 0, 5682
52680,0, 0, 0, 0, 5682
52730,0, 0, 0, 0, 5682
52782,0, 0, 0, 0, 5682
52832,0, 0, 0, 0, 5682
52882,0, 0, 0, 0, 5682
52932,0, 0, 0, 0, 5682
52982,0, 0, 0, 0, 5682
53034,0, 0, 0, 0, 5682
53084,0, 0, 0, 0, 5682
53134,0, 0, 0, 0, 5682
53184,0, 0, 0, 0, 5682
53234,0, 0, 0, 0, 5682
53287,0, 0, 0, 0, 5682
53337,0, 0, 0, 0, 5682
53387,0, 0, 0, 0, 5682
53437,0, 0, 0, 0, 5682
53487,0, 0, 0, 0, 5682
53539,0, 0, 0, 0, 5682
53589,0, 0, 0, 0, 5682
53639,0, 0, 0, 0, 5682
53689,0, 0, 0, 0, 5682
53739,0, 0, 0, 0, 5682
53791,0, 0, 0, 0, 5682
53841,0, 0, 0, 0, 5682
53891,0, 0, 0, 0, 5682
53941,0, 0, 0, 0, 5682
53991,0, 0, 0, 0, 5682
54043,0, 0, 0, 0, 5682
54093,0, 0, 0, 0, 5682
54143,0, 0, 0, 0, 5682
54193,0, 0, 0, 0, 5682
54243,0, 0, 0, 0, 5682
54295,0, 0, 0, 0, 5682
54345,0, 0, 0, 0, 5682
54396,0, 0, 0, 0, 5682
54446,0, 0, 0, 0, 5682
54496,0, 0, 0, 0, 5682
54548,0, 0, 0, 0, 5682
54598,0, 0, 0, 0, 5682
54648,0, 0, 0, 0, 5682
54698,0, 0, 0, 0, 5682
54748,0, 0, 0, 0, 5682
54800,0, 0, 0, 0, 5682
54850,0, 0, 0, 0, 5682
54900,0, 0, 0, 0, 5682
54950,0, 0, 0, 0, 5682
55000,0, 0, 0, 0, 5682
55052,0, 0, 0, 0, 5682
55102,0, 0, 0, 0, 5682
55152,0, 0, 0, 0, 5682
55202,0, 0, 0, 0, 5682
55252,0, 0, 0, 0, 5682
55305,0, 0, 0, 0, 5682
55355,0, 0, 0, 0, 5682
55405,0, 0, 0, 0, 5682
55455,0, 0, 0, 0, 5682
55506,0, 0, 0, 0, 5682
55558,0, 0, 0, 0, 5682
55608,0, 0, 0, 0, 5682
55658,0, 0, 0, 0, 5682
55708,0, 0, 0, 0, 5682
55758,0, 0, 0, 0, 5682
55810,0, 0, 0, 0, 5682
55860,0, 0, 0, 0, 5682
55910,0, 0, 0, 0, 5682
55960,0, 0, 0, 0, 5682
56010,0, 0, 0, 0, 5682
56062,0, 0, 0, 0, 5682
56112,0, 0, 0, 0, 5682
56162,0, 0, 0, 0, 5682
56212,0, 0, 0, 0, 5682
56262,0, 0, 0, 0, 5682
56314,0, 0, 0, 0, 5682
56364,0, 0, 0, 0, 5682
56414,0, 0, 0, 0, 5682
56464,0, 0, 0, 0, 5682
56514,0, 0, 0, 0, 5682
56566,0, 0, 0, 0, 5682
56617,0, 0, 0, 0, 5682
56667,0, 0, 0, 0, 5682
56717,0, 0, 0, 0, 5682
56767,0, 0, 0, 0, 5682
56819,0, 0, 0, 0, 5682
56869,0, 0, 0, 0, 5682
56919,0, 0, 0, 0, 5682
56969,0, 0, 0, 0, 5682
57019,0, 0, 0, 0, 5682
57071,0, 0, 0, 0, 5682
57121,0, 0, 0, 0, 5682
57171,0, 0, 0, 0, 5682
57221,0, 0, 0, 0, 5682
57271,0, 0, 0, 0, 5682
57323,0, 0, 0, 0, 5682
57373,0, 0, 0, 0, 5682
57423,0, 0, 0, 0, 5682
57473,0, 0, 0, 0, 5682
57523,0, 0, 0, 0, 5682
57575,0, 0, 0, 0, 5682
57625,0, 0, 0, 0, 5682
57675,0, 0, 0, 0, 5682
57725,0, 0, 0, 0, 5682
57776,0, 0, 0, 0, 5682
57828,0, 0, 0, 0, 5682
57878,0, 0, 0, 0, 5682
57928,0, 0, 0, 0, 5682
57978,0, 0, 0, 0, 5682
58028,0, 0, 0, 0, 5682
58080,0, 0, 0, 0, 5682
58130,0, 0, 0, 0, 5682
58180,0, 0, 0, 0, 5682
58230,0, 0, 0, 0, 5682
58280,0, 0, 0, 0, 5682
58332,0, 0, 0, 0, 5682
58382,0, 0, 0, 0, 5682
58432,0, 0, 0, 0, 5682
58482,0, 0, 0, 0, 5682
58532,0, 0, 0, 0, 5682
58584,0, 0, 0, 0, 5682
58634,0, 0, 0, 0, 5682
58684,0, 0, 0, 0, 5682
58734,0, 0, 0, 0, 5682
58784,0, 0, 0, 0, 5682
58836,0, 0, 0, 0, 5682
58887,0, 0, 0, 0, 5682
58937,0, 0, 0, 0, 5682
58987,0, 0, 0, 0, 5682
59037,0, 0, 0, 0, 5682
59089,0, 0, 0, 0, 5682
59139,0, 0, 0, 0, 5682
59189,0, 0, 0, 0, 5682
59239,0, 0, 0, 0, 5682
59289,0, 0, 0, 0, 5682
59341,0, 0, 0, 0, 5682
59391,0, 0, 0, 0, 5682
59441,0, 0, 0, 0, 5682
59491,0, 0, 0, 0, 5682
59541,0, 0, 0, 0, 5682
59593,0, 0, 0, 0, 5682
59643,0, 0, 0, 0, 5682
59693,0, 0, 0, 0, 5682
59743,0, 0, 0, 0, 5682
59793,0, 0, 0, 0, 5682
59845,0, 0, 0, 0, 5682
59895,0, 0, 0, 0, 5682
59945,0, 0, 0, 0, 5682
59996,0, 0, 0, 0, 5682
60046,0, 0, 0, 0, 5682
60098,0, 0, 0, 0, 5682
60148,0, 0, 0, 0, 5682
60198,0, 0, 0, 0, 5682
60248,0, 0, 0, 0, 5682
60298,0, 0, 0, 0, 5682
60350,0, 0, 0, 0, 5682
60400,0, 0, 0, 0, 5682
60450,0, 0, 0, 0, 5682
60500,0, 0, 0, 0, 5682
60550,0, 0, 0, 0, 5682
60602,0, 0, 0, 0, 5682
60652,0, 0, 0, 0, 5682
60702,0, 0, 0, 0, 5682
60752,0, 0, 0, 0, 5682
60802,0, 0, 0, 0, 5682
60856,0, 0, 0, 0, 5682
60906,0, 0, 0, 0, 5682
60956,0, 0, 0, 0, 5682
61006,0, 0, 0, 0, 5682
61056,0, 0, 0, 0, 5682
61110,0, 0, 0, 0, 5682
61160,0, 0, 0, 0, 5682
61210,0, 0, 0, 0, 5682
61260,0, 0, 0, 0, 5682
61310,0, 0, 0, 0, 5682
61362,0, 0, 0, 0, 5682
61412,0, 0, 0, 0, 5682
61462,0, 0, 0, 0, 5682
61512,0, 0, 0, 0, 5682
61562,0, 0, 0, 0, 5682
61614,0, 0, 0, 0, 5682
61664,0, 0, 0, 0, 5682
61714,0, 0, 0, 0, 5682
61764,0, 0, 0, 0, 5682
61814,0, 0, 0, 0, 5682
61866,0, 0, 0, 0, 5682
61916,0, 0, 0, 0, 5682
61966,0, 0, 0, 0, 5682
62016,0, 0, 0, 0, 5682
62066,0, 0, 0, 0, 5682
62118,0, 0, 0, 0, 5682
62168,0, 0, 0, 0, 5682
62218,0, 0, 0, 0, 5682
62269,0, 0, 0, 0, 5682
62319,0, 0, 0, 0, 5682
62371,0, 0, 0, 0, 5682
62421,0, 0, 0, 0, 5682
62471,0, 0, 0, 0, 5682
62521,0, 0, 0, 0, 5682
62571,0, 0, 0, 0, 5682
62623,0, 0, 0, 0, 5682
62673,0, 0, 0, 0, 5682
62723,0, 0, 0, 0, 5682
62773,0, 0, 0, 0, 5682
62823,0, 0, 0, 0, 5682
62875,0, 0, 0, 0, 5682
62925,0, 0, 0, 0, 5682
62975,0, 0, 0, 0, 5682
63025,0, 0, 0, 0, 5682
63075,0, 0, 0, 0, 5682
63127,0, 0, 0, 0, 5682
63177,0, 0, 0, 0, 5682
63227,0, 0, 0, 0, 5682
63277,0, 0, 0, 0, 5682
63327,0, 0, 0, 0, 5682
63380,0, 0, 0, 0, 5682
63430,0, 0, 0, 0, 5682
63480,0, 0, 0, 0, 5682
63530,0, 0, 0, 0, 5682
63580,0, 0, 0, 0, 5682
63632,0, 0, 0, 0, 5682
63682,0, 0, 0, 0, 5682
63732,0, 0, 0, 0, 5682
63782,0, 0, 0, 0, 5682
63832,0, 0, 0, 0, 5682
63884,0, 0, 0, 0, 5682
63934,0, 0, 0, 0, 5682
63984,0, 0, 0, 0, 5682
64034,0, 0, 0, 0, 5682
64084,0, 0, 0, 0, 5682
64136,0, 0, 0, 0, 5682
64186,0, 0, 0, 0, 5682
64236,0, 0, 0, 0, 5682
64286,0, 0, 0, 0, 5682
64336,0, 0, 0, 0, 5682
64388,0, 0, 0, 0, 5682
64438,0, 0, 0, 0, 5682
64489,0, 0, 0, 0, 5682
64539,0, 0, 0, 0, 5682
64589,0, 0, 0, 0, 5682
64641,0, 0, 0, 0, 5682
64693,0, 0, 0, 0, 5682
64743,0, 0, 0, 0, 5682
64793,0, 0, 0, 0, 5682
64843,0, 0, 0, 0, 5682
64893,0, 0, 0, 0, 5682
64945,0, 0, 0, 0, 5682
64995,0, 0, 0, 0, 5682
65045,0, 0, 0, 0, 5682
65095,0, 0, 0, 0, 5682
65145,0, 0, 0, 0, 5682
65197,0, 0, 0, 0, 5682
65247,0, 0, 0, 0, 5682
65297,0, 0, 0, 0, 5682
65347,0, 0, 0, 0, 5682
65397,0, 0, 0, 0, 5682
65449,0, 0, 0, 0, 5682
65499,0, 0, 0, 0, 5682
65549,0, 0, 0, 0, 5682
65600,0, 0, 0, 0, 5682
65650,0, 0, 0, 0, 5682
65702,0, 0, 0, 0, 5682
65752,0, 0, 0, 0, 5682
65802,0, 0, 0, 0, 5682
65852,0, 0, 0, 0, 5682
65902,0, 0, 0, 0, 5682
65954,0, 0, 0, 0, 5682
66004,0, 0, 0, 0, 5682
66054,0, 0, 0, 0, 5682
66104,0, 0, 0, 0, 5682
66154,0, 0, 0, 0, 5682
66206,0, 0, 0, 0, 5682
66256,0, 0, 0, 0, 5682
66306,0, 0, 0, 0, 5682
66356,0, 0, 0, 0, 5682
66406,0, 0, 0, 0, 5682
66460,0, 0, 0, 0, 5682
66510,0, 0, 0, 0, 5682
66560,0, 0, 0, 0, 5682
66610,0, 0, 0, 0, 5682
66660,0, 0, 0, 0, 5682
66712,0, 0, 0, 0, 5682
66763,0, 0, 0, 0, 5682
66813,0, 0, 0, 0, 5682
66863,0, 0, 0, 0, 5682
66913,0, 0, 0, 0, 5682
66965,0, 0, 0, 0, 5682
67015,0, 0, 0, 0, 5682
67065,0, 0, 0, 0, 5682
67115,0, 0, 0, 0, 5682
67165,0, 0, 0, 0, 5682
67217,0, 0, 0, 0, 5682
67267,0, 0, 0, 0, 5682
67317,0, 0, 0, 0, 5682
67367,0, 0, 0, 0, 5682
67417,0, 0, 0, 0, 5682
67469,0, 0, 0, 0, 5682
67519,0, 0, 0, 0, 5682
67569,0, 0, 0, 0, 5682
67619,0, 0, 0, 0, 5682
67669,0, 0, 0, 0, 5682
67721,0, 0, 0, 0, 5682
67771,0, 0, 0, 0, 5682
67821,0, 0, 0, 0, 5682
67872,0, 0, 0, 0, 5682
67922,0, 0, 0, 0, 5682
67974,0, 0, 0, 0, 5682
68024,0, 0, 0, 0, 5682
68074,0, 0, 0, 0, 5682
68124,0, 0, 0, 0, 5682
68174,0, 0, 0, 0, 5682
68226,0, 0, 0, 0, 5682
68276,0, 0, 0, 0, 5682
68326,0, 0, 0, 0, 5682
68376,0, 0, 0, 0, 5682
68426,0, 0, 0, 0, 5682
68478,0, 0, 0, 0, 5682
68528,0, 0, 0, 0, 5682
68578,0, 0, 0, 0, 5682
68628,0, 0, 0, 0, 5682
68678,0, 0, 0, 0, 5682
68730,0, 0, 0, 0, 5682
68780,0, 0, 0, 0, 5682
68830,0, 0, 0, 0, 5682
68880,0, 0, 0, 0, 5682
68930,0, 0, 0, 0, 5682
68984,0, 0, 0, 0, 5682
69034,0, 0, 0, 0, 5682
69084,0, 0, 0, 0, 5682
69134,0, 0, 0, 0, 5682
69184,0, 0, 0, 0, 5682
69236,0, 0, 0, 0, 5682
69286,0, 0, 0, 0, 5682
69336,0, 0, 0, 0, 5682
69386,0, 0, 0, 0, 5682
69436,0, 0, 0, 0, 5682
69488,0, 0, 0, 0, 5682
69538,0, 0, 0, 0, 5682
69588,0, 0, 0, 0, 5682
69638,0, 0, 0, 0, 5682
69688,0, 0, 0, 0, 5682
69740,0, 0, 0, 0, 5682
69790,0, 0, 0, 0, 5682
69840,0, 0, 0, 0, 5682
69890,0, 0, 0, 0, 5682
69940,0, 0, 0, 0, 5682
69992,0, 0, 0, 0, 5682
70042,0, 0, 0, 0, 5682
70093,0, 0, 0, 0, 5682
70143,0, 0, 0, 0, 5682
70193,0, 0, 0, 0, 5682
70245,0, 0, 0, 0, 5682
70295,0, 0, 0, 0, 5682
70345,0, 0, 0, 0, 5682
70395,0, 0, 0, 0, 5682
70445,0, 0, 0, 0, 5682
70497,0, 0, 0, 0, 5682
70547,0, 0, 0, 0, 5682
70597,0, 0, 0, 0, 5682
70647,0, 0, 0, 0, 5682
70697,0, 0, 0, 0, 5682
70749,0, 0, 0, 0, 5682
70799,0, 0, 0, 0, 5682
70849,0, 0, 0, 0, 5682
70899,0, 0, 0, 0, 5682
70949,0, 0, 0, 0, 5682
71001,0, 0, 0, 0, 5682
71051,0, 0, 0, 0, 5682
71101,0, 0, 0, 0, 5682
71151,0, 0, 0, 0, 5682
71201,0, 0, 0, 0, 5682
71254,0, 0, 0, 0, 5682
71304,0, 0, 0, 0, 5682
71354,0, 0, 0, 0, 5682
71404,0, 0, 0, 0, 5682
71454,0, 0, 0, 0, 5682
71506,0, 0, 0, 0, 5682
71556,0, 0, 0, 0, 5682
71606,0, 0, 0, 0, 5682
71656,0, 0, 0, 0, 5682
71706,0, 0, 0, 0, 5682
71758,0, 0, 0, 0, 5682
71808,0, 0, 0, 0, 5682
71858,0, 0, 0, 0, 5682
71908,0, 0, 0, 0, 5682
71958,0, 0, 0, 0, 5682
72011,0, 0, 0, 0, 5682
72061,0, 0, 0, 0, 5682
72111,0, 0, 0, 0, 5682
72161,0, 0, 0, 0, 5682
72211,0, 0, 0, 0, 5682
72263,0, 0, 0, 0, 5682
72313,0, 0, 0, 0, 5682
72365,0, 0, 0, 0, 5682
72415,0, 0, 0, 0, 5682
72465,0, 0, 0, 0, 5682
72522,0, 0, 0, 0, 5682
72572,0, 0, 0, 0, 5682
72622,0, 0, 0, 0, 5682
72672,0, 0, 0, 0, 5682
72722,0, 0, 0, 0, 5682
72861,0, 0, 0, 0, 5682
72992,0, 0, 0, 0, 5682
73112,0, 0, 500, 0, 5682
73214,0, 0, 500, 0, 5682
73264,0, 0, 500, 0, 5682
73316,0, 0, 500, 0, 5682
73366,0, 0, 500, 0, 5682
73416,0, 0, 500, 0, 5682
73466,0, 0, 500, 0, 5682
73516,0, 0, 500, 0, 5682
73568,0, 0, 500, 0, 5682
73618,0, 0, 500, 0, 5682
73668,0, 0, 500, 0, 5682
73719,0, 0, 500, 0, 5682
73769,0, 0, 500, 0, 5682
73821,0, 0, 500, 0, 5682
73871,0, 0, 500, 0, 5682
73921,0, 0, 500, 0, 5682
73971,0, 0, 500, 0, 5682
74021,0, 0, 500, 0, 5682
74073,0, 0, 500, 0, 5682
74123,0, 0, 500, 0, 5682
74173,0, 0, 500, 0, 5682
74223,0, 0, 500, 0, 5682
74273,0, 0, 500, 0, 5682
74325,0, 0, 500, 0, 5682
74375,0, 0, 500, 0, 5682
74425,0, 0, 500, 0, 5682
74475,0, 0, 500, 0, 5682
74525,0, 0, 500, 0, 5682
74577,0, 0, 500, 0, 5682
74627,0, 0, 500, 0, 5682
74677,0, 0, 500, 0, 5682
74727,0, 0, 500, 0, 5682
74778,0, 0, 500, 0, 5682
74830,0, 0, 500, 0, 5682
74880,0, 0, 500, 0, 5682
74930,0, 0, 500, 0, 5682
74980,0, 0, 500, 0, 5682
75030,0, 0, 500, 0, 5682
75082,0, 0, 500, 0, 5682
75132,0, 0, 500, 0, 5682
75182,0, 0, 500, 0, 5682
75232,0, 0, 500, 0, 5682
75282,0, 0, 500, 0, 5682
75334,0, 0, 500, 0, 5682
75384,0, 0, 500, 0, 5682
75434,0, 0, 500, 0, 5682
75484,0, 0, 500, 0, 5682
75534,0, 0, 500, 0, 5682
75586,0, 0, 500, 0, 5682
75636,0, 0, 500, 0, 5682
75686,0, 0, 500, 0, 5682
75736,0, 0, 500, 0, 5682
75787,0, 0, 500, 0, 5682
75839,0, 0, 500, 0, 5682
75889,0, 0, 500, 0, 5682
75939,0, 0, 500, 0, 5682
75989,0, 0, 500, 0, 5682
76039,0, 0, 500, 0, 5682
76091,0, 0, 500, 0, 5682
76141,0, 0, 500, 0, 5682
76191,0, 0, 500, 0, 5682
76241,0, 0, 500, 0, 5682
76291,0, 0, 500, 0, 5682
76343,0, 0, 500, 0, 5682
76393,0, 0, 500, 0, 5682
76443,0, 0, 500, 0, 5682
76493,0, 0, 500, 0, 5682
76543,0, 0, 500, 0, 5682
76595,0, 0, 500, 0, 5682
76645,0, 0, 500, 0, 5682
76695,0, 0, 500, 0, 5682
76745,0, 0, 500, 0, 5682
76795,0, 0, 500, 0, 5682
76849,0, 0, 500, 0, 5682
76899,0, 0, 500, 0, 5682
76949,0, 0, 500, 0, 5682
76999,0, 0, 500, 0, 5682
77049,0, 0, 500, 0, 5682
77101,0, 0, 500, 0, 5682
77151,0, 0, 500, 0, 5682
77201,0, 0, 500, 0, 5682
77251,0, 0, 500, 0, 5682
77301,0, 0, 500, 0, 5682
77353,0, 0, 500, 0, 5682
77403,0, 0, 500, 0, 5682
77453,0, 0, 500, 0, 5682
77503,0, 0, 500, 0, 5682
77553,0, 0, 500, 0, 5682
77607,0, 0, 500, 0, 5682
77657,0, 0, 500, 0, 5682
77707,0, 0, 500, 0, 5682
77757,0, 0, 500, 0, 5682
77807,0, 0, 500, 0, 5682
77861,0, 0, 500, 0, 5682
77913,0, 0, 500, 0, 5682
77963,0, 0, 500, 0, 5682
78013,0, 0, 500, 0, 5682
78063,0, 0, 500, 0, 5682
78113,0, 0, 500, 0, 5682
78165,0, 0, 500, 0, 5682
78215,0, 0, 500, 0, 5682
78265,0, 0, 500, 0, 5682
78315,0, 0, 500, 0, 5682
