Tick,Throttle,Speed,Current,Voltage
30233,0, 0, 23, 53028
30539,0, 0, 47, 53028
30589,0, 0, 47, 53028
30639,0, 0, 47, 53028
30860,0, 0, 42, 53028
30910,0, 0, 42, 53028
30960,0, 0, 8, 53028
31096,0, 0, 8, 53028
31188,0, 0, 5, 53028
31238,0, 0, 5, 53028
31373,0, 0, 8, 53028
31423,0, 0, 8, 53028
31515,0, 0, 8, 53028
31650,0, 0, 10, 53028
31700,0, 0, 10, 53028
31750,0, 0, 11, 53028
31928,0, 0, 6, 53027
31978,0, 0, 6, 53027
32028,0, 0, 6, 53027
32163,0, 0, 16, 53027
32255,0, 0, 16, 53027
32305,0, 0, 16, 53027
32440,0, 0, 34, 53027
32490,0, 0, 34, 53027
32582,0, 0, 28, 53027
32717,0, 0, 28, 53027
32767,0, 0, 28, 53027
32817,0, 0, 28, 53027
32995,0, 0, 55, 53027
33045,0, 0, 55, 53027
33095,0, 0, 55, 53027
33230,0, 0, 47, 53027
33322,0, 0, 47, 53027
33372,0, 0, 29, 53027
33507,0, 0, 29, 53027
33557,0, 0, 4, 53027
33649,0, 0, 4, 53027
33785,0, 0, 32, 53027
33835,0, 0, 32, 53026
33885,0, 0, 32, 53026
34063,0, 0, 20, 53026
34113,0, 0, 20, 53026
34163,0, 0, 23, 53026
34299,0, 0, 23, 53026
34391,0, 0, 23, 53026
34441,0, 0, 23, 53026
34576,0, 0, 28, 53026
34626,0, 0, 28, 53026
34718,0, 0, 28, 53026
34853,0, 0, 26, 53026
34903,0, 0, 26, 53026
34953,0, 0, 2, 53026
35131,0, 0, 49, 53026
35181,0, 0, 49, 53026
35231,0, 0, 49, 53026
35366,0, 0, 59, 53026
35458,0, 0, 59, 53026
35508,0, 0, 59, 53026
35645,0, 0, 38, 53026
35695,0, 0, 38, 53026
35787,0, 0, 14, 53026
35922,0, 0, 14, 53026
35972,0, 0, 47, 53026
36022,0, 0, 47, 53026
36200,0, 0, 62, 53026
36250,0, 0, 62, 53025
36300,0, 0, 62, 53025
36435,0, 0, 4, 53025
36527,0, 0, 4, 53025
36577,0, 0, 54, 53025
36712,0, 0, 54, 53026
36762,0, 0, 4, 53026
36854,0, 0, 4, 53026
36989,0, 0, 22, 53026
37039,0, 0, 22, 53025
37089,0, 0, 22, 53025
37267,0, 0, 36, 53025
37317,0, 0, 36, 53025
37367,0, 0, 10, 53025
