Tick,Throttle,Speed,Current,Voltage
25463,0, 0, 9170, 52566
25770,0, 0, 9175, 52566
25820,0, 0, 9175, 52566
25870,0, 0, 9175, 52566
26089,0, 0, 9175, 52566
26139,0, 0, 9175, 52566
26189,0, 0, 9175, 52565
26324,0, 0, 9175, 52565
26416,0, 0, 9179, 52565
26466,0, 0, 9179, 52565
26601,0, 0, 9179, 52565
26651,0, 0, 9179, 52565
26743,0, 0, 9179, 52565
26878,0, 0, 9179, 52565
26928,0, 0, 9179, 52565
26978,0, 0, 9179, 52565
27156,0, 0, 9179, 52566
27206,0, 0, 9179, 52566
27256,0, 0, 9179, 52566
27391,0, 0, 9179, 52565
27484,0, 0, 9179, 52565
27534,0, 0, 9179, 52565
27669,0, 0, 9184, 52565
27719,0, 0, 9184, 52565
27812,0, 0, 9184, 52564
27947,0, 0, 9184, 52564
27997,0, 0, 9182, 52564
28047,0, 0, 9182, 52564
28225,0, 0, 9182, 52565
28275,0, 0, 9182, 52565
28325,0, 0, 9182, 52565
28460,0, 0, 9179, 52565
28552,0, 0, 9179, 52565
28602,0, 0, 9179, 52565
28737,0, 0, 9179, 52565
28787,0, 0, 9179, 52565
28879,0, 0, 9184, 52565
29014,0, 0, 9184, 52564
29064,0, 0, 9184, 52564
29114,0, 0, 9184, 52564
29409,0, 0, 9183, 52565
29459,0, 0, 9183, 52565
29509,0, 0, 9183, 52565
29644,0, 0, 9182, 52565
29736,0, 0, 9182, 52565
29786,0, 0, 9182, 52565
29921,0, 0, 9182, 52565
29971,0, 0, 9182, 52565
30063,0, 0, 9184, 52565
30198,0, 0, 9184, 52565
30248,0, 0, 9184, 52563
30298,0, 0, 9184, 52563
30476,0, 0, 9185, 52563
30526,0, 0, 9185, 52563
30576,0, 0, 9185, 52563
30711,0, 0, 9185, 52564
30803,0, 0, 9185, 52564
30853,0, 0, 9182, 52564
30988,0, 0, 9182, 52564
31038,0, 0, 9182, 52564
31130,0, 0, 9182, 52564
31265,0, 0, 9184, 52564
31315,0, 0, 9184, 52564
31365,0, 0, 9184, 52564
31542,0, 0, 9184, 52564
31592,0, 0, 9184, 52564
31642,0, 0, 9188, 52564
31777,0, 0, 9188, 52564
31869,0, 0, 9188, 52564
31919,0, 0, 9188, 52564
32054,0, 0, 9186, 52564
32104,0, 0, 9186, 52564
32196,0, 0, 9186, 52564
32331,0, 0, 9186, 52562
32381,0, 0, 9186, 52562
32431,0, 0, 9185, 52562
32609,0, 0, 9185, 52562
32659,0, 0, 9185, 52563
32709,0, 0, 9185, 52563
32844,0, 0, 9186, 52563
32936,0, 0, 9186, 52563
32986,0, 0, 9186, 52563
33121,0, 0, 9186, 52563
33171,0, 0, 9186, 52563
33263,0, 0, 9183, 52563
33398,0, 0, 9183, 52563
33448,0, 0, 9183, 52564
33498,0, 0, 9183, 52564
33676,0, 0, 9183, 52564
33726,0, 0, 9183, 52564
33776,0, 0, 9183, 52564
33911,0, 0, 9183, 52563
34003,0, 0, 9183, 52563
34053,0, 0, 9187, 52563
34188,0, 0, 9187, 52563
34238,0, 0, 9187, 52562
34332,0, 0, 9187, 52562
34467,0, 0, 9188, 52562
34517,0, 0, 9188, 52562
34567,0, 0, 9188, 52562
34745,0, 0, 9188, 52562
34795,0, 0, 9188, 52562
34845,0, 0, 9192, 52562
34980,0, 0, 9192, 52562
35072,0, 0, 9192, 52562
