Tick,Throttle,Speed,Current,Voltage
24099,1000, 12562, 7246, 50750
24404,1000, 12774, 7239, 50736
24454,1000, 12562, 7239, 50736
24504,1000, 12562, 7239, 50736
24554,1000, 12562, 7239, 50736
24604,1000, 12562, 7239, 50725
24654,1000, 12774, 7239, 50725
24704,1000, 12774, 7239, 50725
24754,1000, 12774, 7239, 50725
24804,1000, 12774, 7258, 50725
24854,1000, 12668, 7258, 50725
24904,1000, 12668, 7258, 50725
24954,1000, 12668, 7258, 50725
25004,1000, 12668, 7258, 50706
25054,1000, 12668, 7258, 50706
25104,1000, 12668, 7258, 50706
25196,1000, 12668, 7348, 50706
25246,1000, 13000, 7348, 50706
25296,1000, 13000, 7348, 50706
25346,1000, 13000, 7348, 50706
25396,1000, 13000, 7348, 50680
25573,1000, 12879, 7348, 50680
25623,1000, 12879, 7422, 50680
25673,1000, 13105, 7422, 50680
25723,1000, 13105, 7422, 50680
25773,1000, 13105, 7422, 50680
25823,1000, 13105, 7422, 50666
25873,1000, 12774, 7422, 50666
25923,1000, 12774, 7422, 50666
25973,1000, 12774, 7422, 50666
26023,1000, 12774, 7450, 50666
26073,1000, 13226, 7450, 50666
26165,1000, 13226, 7450, 50666
26215,1000, 13226, 7450, 50655
26265,1000, 13105, 7450, 50655
26315,1000, 13105, 7450, 50655
26365,1000, 13105, 7450, 50655
26415,1000, 13105, 7447, 50655
26465,1000, 13573, 7447, 50655
26515,1000, 13573, 7447, 50655
26565,1000, 13573, 7447, 50655
26700,1000, 13573, 7447, 50644
26750,1000, 13573, 7447, 50644
26800,1000, 13573, 7488, 50644
26850,1000, 13332, 7488, 50644
26900,1000, 13332, 7488, 50644
26950,1000, 13332, 7488, 50644
27000,1000, 13332, 7488, 50616
27050,1000, 13709, 7488, 50616
27142,1000, 13709, 7488, 50616
27192,1000, 13709, 7587, 50616
27242,1000, 13332, 7587, 50616
27292,1000, 13332, 7587, 50616
27342,1000, 13332, 7587, 50616
27392,1000, 13332, 7587, 50595
27442,1000, 14086, 7587, 50595
27492,1000, 14086, 7587, 50595
27542,1000, 14086, 7587, 50595
27592,1000, 14086, 7693, 50595
27642,1000, 13829, 7693, 50595
27692,1000, 13829, 7693, 50595
27827,1000, 14221, 7693, 50567
27877,1000, 14221, 7693, 50567
27927,1000, 14221, 7693, 50567
27977,1000, 14221, 7693, 50567
28069,1000, 13950, 7797, 50567
28119,1000, 13950, 7797, 50567
28169,1000, 13950, 7797, 50567
28219,1000, 13950, 7797, 50548
28269,1000, 14493, 7797, 50548
28319,1000, 14493, 7797, 50548
28369,1000, 14493, 7797, 50548
28419,1000, 14493, 7902, 50548
28469,1000, 14357, 7902, 50548
28519,1000, 14357, 7902, 50548
28569,1000, 14357, 7902, 50548
28619,1000, 14357, 7902, 50514
28669,1000, 14779, 7902, 50514
