Tick,Throttle,Speed,Current,Voltage
24783,619, 0, 341, 51426
25088,734, 0, 341, 51419
25138,734, 0, 341, 51419
25188,734, 0, 341, 51419
25238,734, 0, 341, 51419
25288,734, 0, 341, 51419
25338,734, 0, 341, 51419
25388,734, 0, 341, 51428
25438,734, 0, 341, 51428
25488,734, 0, 341, 51428
25538,734, 0, 341, 51428
25588,734, 0, 340, 51428
25638,992, 0, 340, 51428
25688,992, 0, 340, 51428
25738,992, 0, 340, 51428
25788,992, 0, 340, 51428
25838,992, 0, 340, 51428
25888,992, 0, 340, 51428
25938,992, 0, 340, 51428
25988,992, 0, 340, 51428
26080,992, 0, 340, 51428
26257,992, 0, 340, 51427
26307,992, 0, 340, 51427
26357,992, 0, 340, 51427
26407,992, 0, 341, 51427
26457,768, 0, 341, 51427
26507,768, 0, 341, 51427
26557,768, 0, 341, 51427
26607,768, 0, 341, 51420
26657,768, 0, 341, 51420
26707,768, 0, 341, 51420
26757,768, 0, 341, 51420
26807,768, 0, 342, 51420
26857,768, 0, 342, 51420
26907,768, 0, 342, 51420
26957,768, 0, 342, 51420
27007,768, 0, 342, 51421
27057,768, 0, 342, 51421
27107,768, 0, 342, 51421
27157,768, 0, 342, 51421
27249,116, 0, 341, 51421
27384,116, 0, 341, 51421
27434,116, 0, 341, 51456
27484,116, 0, 341, 51456
27534,116, 0, 341, 51456
27584,116, 0, 341, 51456
27634,116, 0, 144, 51456
27684,116, 0, 144, 51456
27734,116, 0, 144, 51456
27784,116, 0, 144, 51456
27834,116, 0, 144, 51457
27884,116, 0, 144, 51457
27934,116, 0, 144, 51457
27984,116, 0, 144, 51457
28034,419, 0, 112, 51457
28084,419, 0, 112, 51457
28134,419, 0, 112, 51457
28184,419, 0, 112, 51457
28234,419, 0, 112, 51457
28284,419, 0, 112, 51457
28334,419, 0, 112, 51457
28512,419, 0, 112, 51457
28562,419, 0, 112, 51457
28612,419, 0, 112, 51457
28662,419, 0, 112, 51457
28712,419, 0, 112, 51457
28762,419, 0, 112, 51457
28812,419, 0, 415, 51457
28862,0, 0, 415, 51457
28912,0, 0, 415, 51457
28962,0, 0, 415, 51457
29012,0, 0, 415, 51445
29062,0, 0, 415, 51445
29112,0, 0, 415, 51445
29162,0, 0, 415, 51445
29212,0, 0, 196, 51445
29262,0, 0, 196, 51445
29312,0, 0, 196, 51445
29362,0, 0, 196, 51445
29412,0, 0, 196, 51446
29462,0, 0, 196, 51446
29597,0, 0, 196, 51446
29689,0, 0, 187, 51446
29739,0, 0, 187, 51446
29789,0, 0, 187, 51446
29839,0, 0, 187, 51446
29889,0, 0, 187, 51446
29939,0, 0, 187, 51446
29989,0, 0, 187, 51446
30039,0, 0, 241, 51446
30089,0, 0, 241, 51446
30139,0, 0, 241, 51446
30189,0, 0, 241, 51446
30239,0, 0, 241, 51432
30289,0, 0, 241, 51432
30339,0, 0, 241, 51432
30389,0, 0, 241, 51432
30439,0, 0, 370, 51432
30489,0, 0, 370, 51432
30539,0, 0, 370, 51432
30589,0, 0, 370, 51432
30724,0, 0, 370, 51417
30774,0, 0, 370, 51417
30824,0, 0, 369, 51417
30916,0, 0, 369, 51417
30966,0, 0, 369, 51417
31016,0, 0, 369, 51420
31066,0, 0, 369, 51420
31116,0, 0, 369, 51420
31166,0, 0, 369, 51420
31216,0, 0, 367, 51420
31266,0, 0, 367, 51420
31316,0, 0, 367, 51420
31366,0, 0, 367, 51420
31416,0, 0, 367, 51415
31466,0, 0, 367, 51415
31516,0, 0, 367, 51415
31566,0, 0, 367, 51415
31616,0, 0, 365, 51415
31666,0, 0, 365, 51415
31716,0, 0, 365, 51415
31851,0, 0, 365, 51416
31901,0, 0, 365, 51416
31951,0, 0, 365, 51416
32001,0, 0, 365, 51416
32051,0, 0, 363, 51416
32101,0, 0, 363, 51416
32193,0, 0, 363, 51416
32243,0, 0, 363, 51414
32293,0, 0, 363, 51414
32343,0, 0, 363, 51414
32393,0, 0, 363, 51414
32443,0, 0, 351, 51414
32493,0, 0, 351, 51414
32543,0, 0, 351, 51414
32593,0, 0, 351, 51414
32643,0, 0, 351, 51412
32693,0, 0, 351, 51412
32743,0, 0, 351, 51412
32793,0, 0, 351, 51412
32843,0, 0, 345, 51412
32978,0, 0, 345, 51412
33028,0, 0, 345, 51139
33078,0, 0, 345, 51139
33128,0, 0, 345, 51139
33178,0, 0, 345, 51139
33228,0, 0, 2032, 51139
33278,0, 0, 2032, 51139
33328,0, 0, 2032, 51139
33420,0, 0, 2032, 51099
33470,0, 0, 2032, 51099
33520,0, 0, 2032, 51099
33570,0, 0, 2032, 51099
33620,0, 0, 2367, 51099
33670,0, 0, 2367, 51099
33720,0, 0, 2367, 51099
33770,0, 0, 2367, 51099
33820,0, 0, 2367, 51099
33870,0, 0, 2367, 51072
33920,0, 0, 2367, 51072
33970,0, 0, 2367, 51072
34105,0, 0, 2550, 51072
34155,0, 0, 2550, 51072
34205,0, 0, 2550, 51072
34255,0, 0, 2550, 51042
34305,0, 0, 2550, 51042
34355,0, 0, 2550, 51042
34405,0, 0, 2550, 51042
34455,0, 0, 1991, 51042
34505,0, 0, 1991, 51042
34597,0, 0, 1991, 51042
34647,0, 0, 1991, 51010
34697,0, 0, 1991, 51010
34747,0, 0, 1991, 51010
34797,0, 0, 1991, 51010
34847,0, 1206, 2084, 51010
34897,0, 1206, 2084, 51010
34947,0, 1206, 2084, 51010
34997,0, 1206, 2084, 51010
35047,0, 1206, 2084, 50971
35097,0, 1206, 2084, 50971
35232,0, 1206, 2082, 50971
35282,0, 1206, 2082, 50971
35332,0, 1206, 2082, 50971
35382,0, 1206, 2082, 50971
35432,0, 1206, 2082, 50942
35482,0, 1206, 2082, 50942
35532,0, 1206, 2082, 50942
35582,0, 1206, 2082, 50942
35632,0, 1206, 2892, 50942
35724,0, 1206, 2892, 50942
35774,0, 1206, 2892, 50942
35824,0, 1206, 2892, 50942
35874,0, 1206, 2892, 50921
35924,405, 1206, 2892, 50921
35974,405, 1206, 2892, 50921
36024,405, 0, 2892, 50921
36074,405, 0, 3301, 50921
36124,405, 0, 3301, 50921
36174,405, 0, 3301, 50921
36224,405, 2669, 3301, 50921
36359,405, 2669, 3301, 50890
36409,405, 2669, 3301, 50890
36459,405, 2669, 3465, 50890
36509,405, 2669, 3465, 50890
36559,405, 2669, 3465, 50890
36609,405, 2669, 3465, 50890
36659,405, 2669, 3465, 50856
36751,405, 2669, 3465, 50856
36801,405, 2669, 3465, 50856
36851,405, 2669, 3625, 50856
36901,405, 2669, 3625, 50856
36951,405, 2669, 3625, 50856
37001,405, 2669, 3625, 50856
37051,405, 3604, 3625, 50819
37101,405, 3604, 3625, 50819
37151,405, 3604, 3625, 50819
37201,405, 3604, 3625, 50819
37251,405, 3604, 3783, 50819
37301,405, 3604, 3783, 50819
37351,405, 3604, 3783, 50819
37486,405, 3604, 3783, 50792
37536,719, 3604, 3783, 50792
37586,719, 3604, 3783, 50792
37636,719, 3604, 3783, 50792
37686,719, 3604, 3924, 50792
37778,719, 3604, 3924, 50792
37828,719, 4283, 3924, 50792
37878,719, 4283, 3924, 50761
37928,719, 4283, 3924, 50761
37978,719, 4283, 3924, 50761
38028,719, 4283, 3924, 50761
38078,719, 4283, 4091, 50761
38128,719, 4283, 4091, 50761
38178,719, 4283, 4091, 50761
38228,719, 4283, 4091, 50761
38278,719, 4283, 4091, 50730
38328,741, 4283, 4091, 50730
38378,741, 4283, 4091, 50730
38428,741, 4946, 4091, 50730
38478,741, 4946, 4256, 50730
38613,741, 4946, 4256, 50730
38663,741, 4946, 4256, 50697
38755,741, 4946, 4256, 50697
38805,741, 4946, 4256, 50697
38855,741, 4946, 4416, 50697
38905,741, 4946, 4416, 50697
38955,741, 4946, 4416, 50697
39005,741, 4946, 4416, 50697
39055,741, 5474, 4416, 50663
39105,741, 5474, 4416, 50663
39155,743, 5474, 4416, 50663
39205,743, 5474, 4416, 50663
39255,743, 5474, 4581, 50663
39305,743, 5474, 4581, 50663
39355,743, 5474, 4581, 50663
39405,743, 5474, 4581, 50663
39540,743, 6047, 4581, 50630
39590,743, 6047, 4581, 50630
39640,743, 6047, 4581, 50630
39690,743, 6047, 4741, 50630
39784,743, 6047, 4741, 50630
39834,743, 6047, 4741, 50630
39884,743, 6047, 4741, 50595
39934,885, 6047, 4741, 50595
39984,885, 6047, 4741, 50595
40034,885, 6545, 4741, 50595
40084,885, 6545, 4912, 50595
40134,885, 6545, 4912, 50595
40184,885, 6545, 4912, 50595
40234,885, 6545, 4912, 50595
40284,885, 6545, 4912, 50555
40334,885, 6545, 4912, 50555
40384,885, 6545, 4912, 50555
40434,885, 7103, 4912, 50555
40484,885, 7103, 5125, 50555
40534,885, 7103, 5125, 50555
40669,885, 7103, 5125, 50512
40719,885, 7103, 5125, 50512
40811,1000, 7103, 5125, 50512
40861,1000, 7616, 5346, 50512
40911,1000, 7616, 5346, 50512
40961,1000, 7616, 5346, 50512
41011,1000, 7616, 5346, 50512
41061,1000, 8325, 5346, 50468
41111,1000, 8325, 5346, 50468
41161,1000, 8325, 5346, 50468
41211,1000, 8325, 5346, 50468
41261,1000, 8325, 5589, 50468
41311,1000, 8325, 5589, 50468
41361,1000, 8325, 5589, 50468
41411,1000, 8325, 5589, 50468
41461,1000, 8656, 5589, 50419
41511,1000, 8656, 5589, 50419
41561,1000, 8656, 5589, 50419
41611,1000, 8656, 5589, 50419
41703,1000, 8656, 5849, 50419
41838,1000, 9244, 5849, 50419
41888,1000, 9244, 5849, 50371
41938,1000, 9244, 5849, 50371
41988,1000, 9244, 5849, 50371
42038,1000, 9591, 5849, 50371
42088,1000, 9591, 6081, 50371
42138,1000, 9591, 6081, 50371
42188,1000, 9591, 6081, 50371
42238,1000, 9591, 6081, 50371
42288,1000, 9591, 6081, 50341
42338,1000, 9591, 6081, 50341
42388,1000, 9591, 6081, 50341
42438,1000, 9983, 6081, 50341
42488,1000, 9983, 6202, 50341
42538,1000, 9983, 6202, 50341
42588,1000, 9983, 6202, 50341
42680,1000, 10180, 6202, 50293
42730,1000, 10180, 6202, 50293
42780,1000, 10180, 6202, 50293
42830,1000, 10180, 6202, 50293
42965,1000, 10180, 6406, 50293
43015,1000, 10180, 6406, 50293
43065,1000, 10617, 6406, 50293
43115,1000, 10617, 6406, 50264
43165,1000, 10617, 6406, 50264
43215,1000, 10617, 6406, 50264
43265,1000, 11160, 6406, 50264
43315,1000, 11160, 6593, 50264
43365,1000, 11160, 6593, 50264
43415,1000, 11160, 6593, 50264
43465,1000, 11160, 6593, 50264
43515,1000, 11160, 6593, 50219
43607,1000, 11160, 6593, 50219
43657,1000, 11507, 6593, 50219
43707,1000, 11507, 6786, 50219
43757,1000, 11507, 6786, 50219
43807,1000, 11507, 6786, 50219
43857,1000, 11688, 6786, 50219
43907,1000, 11688, 6786, 50169
43957,1000, 11688, 6786, 50169
44092,1000, 12155, 6992, 50169
44142,1000, 12155, 6992, 50169
44192,1000, 12155, 6992, 50169
44242,1000, 12457, 6992, 50169
44292,1000, 12457, 6992, 50128
44342,1000, 12457, 6992, 50128
44392,1000, 12457, 6992, 50128
44442,1000, 12668, 6992, 50128
44492,1000, 12668, 7196, 50128
44584,1000, 12668, 7196, 50128
44634,1000, 12668, 7196, 50128
44684,1000, 12668, 7196, 50094
44734,1000, 12668, 7196, 50094
44784,1000, 12668, 7196, 50094
44834,1000, 12668, 7196, 50094
44884,1000, 12668, 7324, 50094
44934,1000, 12668, 7324, 50094
44984,1000, 12668, 7324, 50094
45034,1000, 13000, 7324, 50094
45084,1000, 13000, 7324, 50075
45219,1000, 13000, 7324, 50075
45269,1000, 12668, 7324, 50075
45319,1000, 12668, 7387, 50075
45369,1000, 12668, 7387, 50075
45419,1000, 12668, 7387, 50075
45511,1000, 12879, 7387, 50052
45561,1000, 12879, 7387, 50052
45611,1000, 12879, 7387, 50052
45661,1000, 12668, 7387, 50052
45711,1000, 12668, 7412, 50052
45761,1000, 12668, 7412, 50052
45811,1000, 12668, 7412, 50052
45861,1000, 12879, 7412, 50052
45911,1000, 12879, 7412, 50038
45961,1000, 12879, 7412, 50038
46011,1000, 12879, 7412, 50038
46061,1000, 12879, 7412, 50038
46111,1000, 12879, 7476, 50038
46161,1000, 12879, 7476, 50038
46211,1000, 12879, 7476, 50038
46346,1000, 12879, 7476, 50011
46396,1000, 12879, 7476, 50011
46488,1000, 13105, 7577, 50011
46538,1000, 13105, 7577, 50011
46588,1000, 13105, 7577, 50011
46638,1000, 13105, 7577, 50011
46688,1000, 13105, 7577, 49992
46738,1000, 13105, 7577, 49992
46788,1000, 13105, 7577, 49992
46838,1000, 13332, 7577, 49992
46888,1000, 13332, 7631, 49992
46938,1000, 13332, 7631, 49992
46988,1000, 13332, 7631, 49992
47038,1000, 13332, 7631, 49992
47088,1000, 13332, 7631, 49978
47138,1000, 13332, 7631, 49978
47188,1000, 13332, 7631, 49978
47238,1000, 13452, 7631, 49978
47330,1000, 13452, 7679, 49978
47380,1000, 13452, 7679, 49978
47515,1000, 13452, 7679, 49961
47565,1000, 13452, 7679, 49961
