Tick,Throttle,Speed,Current,Voltage
23415,1000, 0, 366, 52518
23721,1000, 0, 369, 52518
23771,1000, 0, 369, 52519
23821,1000, 0, 369, 52519
23871,1000, 0, 369, 52519
23921,1000, 0, 369, 52519
23971,1000, 0, 369, 52519
24021,1000, 0, 364, 52519
24071,970, 0, 364, 52519
24121,970, 0, 364, 52519
24171,970, 0, 364, 52519
24221,970, 0, 364, 52519
24271,970, 0, 364, 52519
24321,970, 0, 364, 52519
24371,970, 0, 364, 52519
24421,970, 0, 364, 52519
24471,970, 0, 364, 52519
24521,970, 0, 364, 52519
24571,970, 0, 364, 52519
24663,970, 0, 364, 52521
24713,970, 0, 364, 52521
24891,678, 0, 364, 52521
24941,678, 0, 364, 52521
24991,678, 0, 364, 52214
25041,678, 0, 364, 52214
25091,678, 0, 364, 52214
25141,678, 0, 364, 52214
25191,678, 0, 2152, 52214
25241,678, 0, 2152, 52214
25291,678, 0, 2152, 52214
25341,678, 0, 2152, 52214
25391,678, 0, 2152, 52186
25441,678, 0, 2152, 52186
25491,678, 0, 2152, 52186
25541,678, 0, 2152, 52186
25591,678, 0, 2419, 52186
25641,678, 0, 2419, 52186
25691,678, 0, 2419, 52186
25741,678, 0, 2419, 52186
25833,678, 0, 2419, 52148
25883,678, 0, 2419, 52148
26018,678, 0, 2584, 52148
26068,678, 0, 2584, 52148
26118,678, 0, 2584, 52148
26168,678, 0, 2584, 52148
26218,678, 0, 2584, 52114
26268,678, 0, 2584, 52114
26318,678, 0, 2584, 52114
26368,939, 0, 2584, 52114
26418,939, 0, 2756, 52114
26468,939, 0, 2756, 52114
26518,939, 0, 2756, 52114
26568,939, 0, 2756, 52114
26618,939, 0, 2756, 52080
26668,939, 0, 2756, 52080
26718,939, 0, 2756, 52080
26768,939, 0, 2756, 52080
26818,939, 0, 2916, 52080
26868,939, 0, 2916, 52080
26960,939, 0, 2916, 52080
27010,939, 0, 2916, 52053
27145,992, 1719, 2916, 52053
27195,992, 1719, 1090, 52053
27245,992, 1719, 1090, 52053
27295,992, 1719, 1090, 52053
27345,992, 1719, 1090, 52053
27395,992, 1719, 1090, 52028
27445,992, 1719, 1090, 52028
27495,992, 1719, 1090, 52028
27545,992, 1719, 1090, 52028
27595,992, 1719, 1111, 52028
27645,992, 1719, 1111, 52028
27695,992, 1719, 1111, 52028
27745,992, 1719, 1111, 52028
27795,992, 1719, 1111, 51997
27845,992, 1719, 1111, 51997
27895,992, 1719, 1111, 51997
27987,990, 1719, 1111, 51997
28037,990, 1719, 1180, 51997
28087,990, 1719, 1180, 51997
28137,990, 1719, 1180, 51997
28272,990, 3076, 1180, 51961
28322,990, 3076, 1180, 51961
28372,990, 3076, 1180, 51961
28422,990, 3076, 3300, 51961
28472,990, 3076, 3300, 51961
28522,990, 3076, 3300, 51961
28572,990, 3076, 3300, 51961
28622,990, 3076, 3300, 51933
28672,990, 3076, 3300, 51933
28722,990, 3076, 3300, 51933
28772,999, 3076, 3300, 51933
28822,999, 3076, 3688, 51933
28872,999, 3076, 3688, 51933
28922,999, 3076, 3688, 51933
29014,999, 3076, 3688, 51900
29064,999, 3875, 3688, 51900
29114,999, 3875, 3688, 51900
29164,999, 3875, 3688, 51900
29214,999, 3875, 3856, 51900
29264,999, 3875, 3856, 51900
29399,999, 3875, 3856, 51864
29449,999, 3875, 3856, 51864
29499,999, 3875, 3856, 51864
29549,998, 3875, 3856, 51864
29599,998, 3875, 3856, 51864
29649,998, 4645, 4009, 51864
29699,998, 4645, 4009, 51864
29749,998, 4645, 4009, 51864
29799,998, 4645, 4009, 51864
29849,998, 4645, 4009, 51834
29899,998, 4645, 4009, 51834
29991,998, 4645, 4009, 51834
30041,998, 4645, 4186, 51834
30091,998, 4645, 4186, 51834
30141,998, 4645, 4186, 51834
30191,998, 4645, 4186, 51834
30241,998, 5172, 4186, 51802
30291,998, 5172, 4186, 51802
30341,999, 5172, 4186, 51802
30391,999, 5172, 4186, 51802
30526,999, 5172, 4348, 51802
30576,999, 5172, 4348, 51802
30626,999, 5172, 4348, 51769
30676,999, 5172, 4348, 51769
30726,999, 5172, 4348, 51769
30776,999, 5172, 4348, 51769
30826,999, 5881, 4496, 51769
30876,999, 5881, 4496, 51769
30926,999, 5881, 4496, 51769
31018,999, 5881, 4496, 51737
31068,999, 5881, 4496, 51737
31118,999, 5881, 4496, 51737
31168,1000, 5881, 4496, 51737
31218,1000, 5881, 4660, 51737
31268,1000, 6228, 4660, 51737
31318,1000, 6228, 4660, 51737
31368,1000, 6228, 4660, 51737
31418,1000, 6228, 4660, 51702
31468,1000, 6228, 4660, 51702
31518,1000, 6228, 4660, 51702
31653,1000, 6228, 4830, 51702
31703,1000, 6228, 4830, 51702
31753,1000, 6228, 4830, 51702
31803,1000, 6228, 4830, 51702
31853,1000, 7012, 4830, 51668
31903,1000, 7012, 4830, 51668
31995,1000, 7012, 4830, 51668
32045,1000, 7012, 5028, 51668
32095,1000, 7012, 5028, 51668
32145,1000, 7012, 5028, 51668
32195,1000, 7012, 5028, 51668
32245,1000, 7314, 5028, 51625
32295,1000, 7314, 5028, 51625
32345,1000, 7314, 5028, 51625
32395,1000, 7314, 5028, 51625
32445,1000, 7314, 5238, 51625
32495,1000, 7314, 5238, 51625
32545,1000, 7314, 5238, 51625
32595,1000, 7314, 5238, 51625
32645,1000, 8098, 5238, 51585
32780,1000, 8098, 5238, 51585
32830,1000, 8460, 5471, 51585
32880,1000, 8460, 5471, 51585
32972,1000, 8460, 5471, 51585
33022,1000, 8460, 5471, 51533
33072,1000, 8460, 5471, 51533
33122,1000, 8460, 5471, 51533
33172,1000, 8460, 5471, 51533
33222,1000, 8460, 5695, 51533
33272,1000, 9184, 5695, 51533
33322,1000, 9184, 5695, 51533
33372,1000, 9184, 5695, 51533
33422,1000, 9184, 5695, 51490
33472,1000, 9184, 5695, 51490
33522,1000, 9184, 5695, 51490
33572,1000, 9184, 5695, 51490
33622,1000, 9184, 5938, 51490
33672,1000, 9425, 5938, 51490
33722,1000, 9425, 5938, 51490
33772,1000, 9425, 5938, 51490
33950,1000, 10044, 5938, 51446
34000,1000, 10044, 5938, 51446
34050,1000, 10044, 6095, 51446
34100,1000, 10044, 6095, 51446
34150,1000, 10044, 6095, 51446
34200,1000, 10044, 6095, 51446
34250,1000, 10315, 6095, 51410
34300,1000, 10315, 6095, 51410
34350,1000, 10315, 6095, 51410
34400,1000, 10315, 6095, 51410
34450,1000, 10768, 6305, 51410
34500,1000, 10768, 6305, 51410
34550,1000, 10768, 6305, 51410
34600,1000, 10768, 6305, 51410
34650,1000, 10768, 6305, 51371
34700,1000, 10768, 6305, 51371
34750,1000, 10768, 6305, 51371
34842,1000, 10919, 6524, 51371
34892,1000, 10919, 6524, 51371
34942,1000, 10919, 6524, 51371
35077,1000, 11688, 6524, 51322
35127,1000, 11688, 6524, 51322
35177,1000, 11688, 6524, 51322
35227,1000, 11688, 6524, 51322
35277,1000, 11688, 6714, 51322
35327,1000, 11688, 6714, 51322
35377,1000, 11688, 6714, 51322
35427,1000, 12261, 6714, 51322
35477,1000, 12261, 6714, 51281
35527,1000, 12261, 6714, 51281
35577,1000, 12261, 6714, 51281
35627,1000, 12261, 6714, 51281
35677,1000, 12261, 6906, 51281
35769,1000, 12261, 6906, 51281
35819,1000, 12261, 6906, 51281
35869,1000, 12261, 6906, 51237
35919,1000, 12261, 6906, 51237
35969,1000, 12261, 6906, 51237
36019,1000, 12261, 6906, 51237
36069,1000, 12774, 7149, 51237
36204,1000, 12774, 7149, 51237
36254,1000, 12457, 7149, 51197
36304,1000, 12457, 7149, 51197
36354,1000, 12457, 7149, 51197
36404,1000, 12457, 7149, 51197
36454,1000, 13105, 7308, 51197
36504,1000, 13105, 7308, 51197
36554,1000, 13105, 7308, 51197
36604,1000, 13105, 7308, 51197
36654,1000, 12879, 7308, 51170
36746,1000, 12879, 7308, 51170
36796,1000, 12879, 7308, 51170
36846,1000, 12879, 7375, 51170
36896,1000, 12879, 7375, 51170
36946,1000, 12879, 7375, 51170
36996,1000, 12879, 7375, 51170
37046,1000, 13105, 7375, 51157
37096,1000, 13105, 7375, 51157
37146,1000, 13105, 7375, 51157
37196,1000, 13105, 7375, 51157
37331,1000, 12879, 7398, 51157
37381,1000, 12879, 7398, 51157
37431,1000, 13332, 7398, 51157
37481,1000, 13332, 7398, 51145
37531,1000, 13332, 7398, 51145
37581,1000, 13332, 7398, 51145
37673,1000, 13000, 7431, 51145
37723,1000, 13000, 7431, 51145
37773,1000, 13000, 7431, 51145
37823,1000, 13000, 7431, 51145
37873,1000, 13332, 7431, 51127
37923,1000, 13332, 7431, 51127
37973,1000, 13332, 7431, 51127
38023,1000, 13332, 7431, 51127
38073,1000, 13332, 7520, 51127
38123,1000, 13332, 7520, 51127
38258,1000, 13709, 7520, 51108
38308,1000, 13709, 7520, 51108
38358,1000, 13709, 7520, 51108
38408,1000, 13709, 7520, 51108
38458,1000, 13709, 7592, 51108
38508,1000, 13709, 7592, 51108
38558,1000, 13709, 7592, 51108
38650,1000, 13452, 7592, 51102
38700,1000, 13452, 7592, 51102
38750,1000, 13452, 7592, 51102
38800,1000, 13452, 7592, 51102
38850,1000, 13950, 7611, 51102
38900,1000, 13950, 7611, 51102
38950,1000, 13950, 7611, 51102
39000,1000, 13950, 7611, 51102
39050,1000, 13573, 7611, 51086
39100,1000, 13573, 7611, 51086
39150,1000, 13573, 7611, 51086
39200,1000, 13573, 7611, 51086
39250,1000, 14221, 7635, 51086
39385,1000, 14221, 7635, 51086
39435,1000, 13829, 7635, 51086
39485,1000, 13829, 7635, 51063
