Tick,Throttle,Speed,Current,Voltage
27723,1000, 7646, 5431, 46816
28029,1000, 7691, 5526, 46793
28079,1000, 7691, 5526, 46793
28129,1000, 7691, 5526, 46793
28179,1000, 7691, 5526, 46793
28229,1000, 7691, 5526, 46767
28279,1000, 7691, 5526, 46767
28329,1000, 7691, 5526, 46767
28379,1000, 7691, 5526, 46767
28429,1000, 8189, 5664, 46767
28479,1000, 8189, 5664, 46767
28529,1000, 8189, 5664, 46767
28579,1000, 8189, 5664, 46767
28629,1000, 8189, 5664, 46738
28679,1000, 8189, 5664, 46738
28729,1000, 8189, 5664, 46738
28821,1000, 8189, 5754, 46738
28871,1000, 8189, 5754, 46738
28921,1000, 8189, 5754, 46738
28971,1000, 8189, 5754, 46738
29021,1000, 8189, 5754, 46710
29198,1000, 8189, 5874, 46710
29248,1000, 8717, 5874, 46710
29298,1000, 8717, 5874, 46710
29348,1000, 8717, 5874, 46710
29398,1000, 8717, 5874, 46710
29448,1000, 8611, 5874, 46688
29498,1000, 8611, 5874, 46688
29548,1000, 8611, 5874, 46688
29598,1000, 8611, 5874, 46688
29648,1000, 8611, 5960, 46688
29698,1000, 8611, 5960, 46688
29748,1000, 8611, 5960, 46688
29840,1000, 9244, 5960, 46658
29890,1000, 9244, 5960, 46658
29940,1000, 9244, 5960, 46658
29990,1000, 9244, 5960, 46658
30040,1000, 9244, 6090, 46658
30090,1000, 9244, 6090, 46658
30140,1000, 9244, 6090, 46658
30190,1000, 9244, 6090, 46658
30325,1000, 9184, 6090, 46630
30375,1000, 9184, 6090, 46630
30425,1000, 9667, 6231, 46630
30475,1000, 9667, 6231, 46630
30525,1000, 9667, 6231, 46630
30575,1000, 9667, 6231, 46630
30625,1000, 9667, 6231, 46592
30675,1000, 9667, 6231, 46592
30725,1000, 9667, 6231, 46592
30775,1000, 9667, 6231, 46592
30867,1000, 9787, 6403, 46592
30917,1000, 9787, 6403, 46592
30967,1000, 9787, 6403, 46592
31017,1000, 9787, 6403, 46550
31067,1000, 10315, 6403, 46550
31117,1000, 10315, 6403, 46550
31167,1000, 10315, 6403, 46550
31217,1000, 10315, 6568, 46550
31267,1000, 10315, 6568, 46550
31317,1000, 10315, 6568, 46550
31452,1000, 10180, 6568, 46514
31502,1000, 10180, 6568, 46514
31552,1000, 10180, 6568, 46514
31602,1000, 10180, 6568, 46514
31652,1000, 10617, 6735, 46514
31702,1000, 10617, 6735, 46514
31794,1000, 10617, 6735, 46514
31844,1000, 10617, 6735, 46470
31894,1000, 10617, 6735, 46470
31944,1000, 10617, 6735, 46470
31994,1000, 10617, 6735, 46470
32044,1000, 10617, 6936, 46470
32094,1000, 10617, 6936, 46470
32144,1000, 10617, 6936, 46470
32194,1000, 10617, 6936, 46470
32244,1000, 10919, 6936, 46434
32294,1000, 10919, 6936, 46434
32344,1000, 10919, 6936, 46434
32394,1000, 10919, 6936, 46434
32444,1000, 11084, 7105, 46434
32579,1000, 11084, 7105, 46434
32629,1000, 11084, 7105, 46395
32679,1000, 11084, 7105, 46395
32771,1000, 11084, 7105, 46395
